Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,season,home_rest_days_fixed,away_rest_days_fixed,rest_days_diff_fixed,home_matches_7days,away_matches_7days,home_form_3_fixed,away_form_3_fixed,form_diff_3_fixed,home_non_epl_load_7days_fixed,away_non_epl_load_7days_fixed,load_diff_7days_fixed,home_shot_accuracy,away_shot_accuracy
2020-06-24,Newcastle,Aston Villa,1,1,D,0,0,D,C Kavanagh,13,14,3,2,15,13,6,9,2,2,0,0,2019-2020,3,3,0,2,4,3.0,0.3333333333333333,2.6666666666666665,1,2,-1,0.21428571428571427,0.13333333333333333
2020-06-24,Norwich,Everton,0,1,A,0,0,D,A Madley,9,12,1,5,8,13,6,5,0,1,0,0,2019-2020,5,3,2,2,2,1.0,0.6666666666666666,0.33333333333333337,1,1,0,0.1,0.38461538461538464
2020-06-24,Wolves,Bournemouth,1,0,H,0,0,D,M Oliver,10,4,2,0,11,11,6,4,3,3,0,0,2019-2020,4,4,0,2,2,2.3333333333333335,0.0,2.3333333333333335,1,1,0,0.18181818181818182,0.0
2020-06-24,Liverpool,Crystal Palace,4,0,H,2,0,H,M Atkinson,21,3,7,0,7,5,6,0,0,0,0,0,2019-2020,3,4,-1,2,2,1.6666666666666667,3.0,-1.3333333333333333,1,1,0,0.3181818181818182,0.0
2020-06-25,Burnley,Watford,1,0,H,0,0,D,M Dean,9,10,5,4,13,15,1,7,1,0,0,0,2019-2020,3,5,-2,2,2,0.3333333333333333,0.6666666666666666,-0.3333333333333333,1,1,0,0.5,0.36363636363636365
2020-06-25,Southampton,Arsenal,0,2,A,0,1,A,G Scott,12,10,3,5,10,14,4,6,0,2,1,0,2019-2020,6,5,1,2,2,2.0,0.0,2.0,1,1,0,0.23076923076923078,0.45454545454545453
2020-06-25,Chelsea,Man City,2,1,H,1,0,H,S Attwell,15,11,10,2,13,3,5,7,1,1,0,1,2019-2020,4,3,1,2,2,3.0,3.0,0.0,1,1,0,0.625,0.16666666666666666
2020-06-27,Aston Villa,Wolves,0,1,A,0,0,D,C Pawson,11,9,1,2,16,16,2,2,1,1,0,0,2019-2020,3,3,0,4,4,0.6666666666666666,3.0,-2.3333333333333335,2,2,0,0.08333333333333333,0.2
2020-06-28,Watford,Southampton,1,3,A,0,1,A,M Oliver,8,11,0,7,18,9,5,3,3,0,0,0,2019-2020,3,3,0,2,2,0.3333333333333333,1.0,-0.6666666666666667,1,1,0,0.0,0.5833333333333334
2020-06-29,Crystal Palace,Burnley,0,1,A,0,0,D,S Hooper,17,8,4,4,12,13,9,1,1,1,0,0,2019-2020,5,4,1,2,4,1.0,2.0,-1.0,1,2,-1,0.2222222222222222,0.4444444444444444
2020-06-30,Brighton,Man United,0,3,A,0,2,A,A Marriner,8,12,2,6,10,9,4,5,0,1,0,0,2019-2020,7,3,4,2,3,1.6666666666666667,3.0,-1.3333333333333333,1,2,-1,0.2222222222222222,0.46153846153846156
2020-07-01,Arsenal,Norwich,4,0,H,2,0,H,P Bankes,13,8,8,2,10,10,6,2,1,4,0,0,2019-2020,3,4,-1,3,3,3.0,0.0,3.0,2,2,0,0.5714285714285714,0.2222222222222222
2020-07-01,Bournemouth,Newcastle,1,4,A,0,2,A,K Friend,12,12,1,7,11,10,6,3,2,0,0,0,2019-2020,7,3,4,2,3,0.0,0.6666666666666666,-0.6666666666666666,1,2,-1,0.07692307692307693,0.5384615384615384
2020-07-01,Everton,Leicester,2,1,H,2,0,H,D Coote,7,15,2,3,13,10,3,5,1,1,0,0,2019-2020,7,3,4,2,1,2.3333333333333335,0.6666666666666666,1.666666666666667,1,1,0,0.25,0.1875
2020-07-01,West Ham,Chelsea,3,2,H,1,1,D,M Atkinson,10,17,4,6,10,9,2,3,2,1,0,0,2019-2020,8,3,5,0,3,0.0,3.0,-3.0,0,2,-2,0.36363636363636365,0.3333333333333333
2020-07-02,Sheffield United,Tottenham,3,1,H,1,0,H,C Kavanagh,7,9,5,2,13,13,1,6,2,0,0,0,2019-2020,4,9,-5,1,0,0.0,2.3333333333333335,-2.3333333333333335,1,0,1,0.625,0.2
2020-07-02,Man City,Liverpool,4,0,H,3,0,H,A Taylor,14,11,6,3,8,7,3,3,2,2,0,0,2019-2020,4,8,-4,3,0,1.0,2.3333333333333335,-1.3333333333333335,2,0,2,0.4,0.25
2020-07-04,Norwich,Brighton,0,1,A,0,1,A,S Attwell,12,8,1,2,11,13,0,2,2,2,0,0,2019-2020,3,4,-1,2,1,0.0,0.6666666666666666,-0.6666666666666666,1,0,1,0.07692307692307693,0.2222222222222222
2020-07-04,Leicester,Crystal Palace,3,0,H,0,0,D,J Moss,15,7,4,1,18,8,3,7,2,1,0,0,2019-2020,3,5,-2,3,2,0.0,0.0,0.0,2,1,1,0.25,0.125
2020-07-04,Man United,Bournemouth,5,2,H,3,1,H,M Dean,19,7,10,3,13,12,8,3,0,1,0,0,2019-2020,4,3,1,2,1,3.0,0.0,3.0,1,0,1,0.5,0.375
2020-07-04,Wolves,Arsenal,0,2,A,0,1,A,M Oliver,10,8,1,5,6,11,3,5,2,4,0,0,2019-2020,7,3,4,2,3,3.0,3.0,0.0,1,2,-1,0.09090909090909091,0.5555555555555556
2020-07-04,Chelsea,Watford,3,0,H,2,0,H,K Friend,21,7,9,3,9,12,5,3,0,2,0,0,2019-2020,3,6,-3,3,2,1.0,0.0,1.0,2,1,1,0.4090909090909091,0.375
2020-07-05,Burnley,Sheffield United,1,1,D,1,0,H,P Bankes,9,10,4,3,8,14,3,9,0,0,0,0,2019-2020,6,3,3,2,3,3.0,2.0,1.0,1,2,-1,0.4,0.2727272727272727
2020-07-05,Newcastle,West Ham,2,2,D,1,1,D,C Pawson,11,17,4,7,9,11,6,4,0,0,0,0,2019-2020,4,4,0,3,2,2.0,2.0,0.0,2,1,1,0.3333333333333333,0.3888888888888889
2020-07-05,Liverpool,Aston Villa,2,0,H,0,0,D,P Tierney,6,9,4,3,18,8,7,5,1,1,0,0,2019-2020,3,8,-5,2,0,1.0,0.3333333333333333,0.6666666666666667,1,0,1,0.5714285714285714,0.3
2020-07-05,Southampton,Man City,1,0,H,1,0,H,A Marriner,8,26,4,6,6,7,2,13,1,2,0,0,2019-2020,7,3,4,2,3,2.0,3.0,-1.0,1,2,-1,0.4444444444444444,0.2222222222222222
2020-07-06,Tottenham,Everton,1,0,H,1,0,H,G Scott,12,11,2,3,14,18,5,6,3,2,0,0,2019-2020,4,5,-1,2,2,1.0,3.0,-2.0,1,1,0,0.15384615384615385,0.25
2020-07-07,Crystal Palace,Chelsea,2,3,A,1,2,A,D Coote,13,14,4,6,11,10,7,9,1,0,0,0,2019-2020,3,3,0,2,4,0.0,2.0,-2.0,1,2,-1,0.2857142857142857,0.4
2020-07-07,Watford,Norwich,2,1,H,1,1,D,A Taylor,9,12,4,3,11,15,4,3,2,4,0,0,2019-2020,3,3,0,1,2,0.0,0.0,0.0,0,0,0,0.4,0.23076923076923078
2020-07-07,Arsenal,Leicester,1,1,D,1,0,H,C Kavanagh,11,13,7,5,10,14,10,1,1,0,1,0,2019-2020,3,3,0,4,4,3.0,2.0,1.0,2,2,0,0.5833333333333334,0.35714285714285715
2020-07-08,Man City,Newcastle,5,0,H,2,0,H,A Madley,23,6,9,1,12,7,8,1,0,0,0,0,2019-2020,3,3,0,4,4,1.0,1.6666666666666667,-0.6666666666666667,2,2,0,0.375,0.14285714285714285
2020-07-08,Sheffield United,Wolves,1,0,H,0,0,D,M Atkinson,7,6,3,1,5,6,6,1,2,0,0,0,2019-2020,3,4,-1,4,2,1.6666666666666667,1.0,0.6666666666666667,2,1,1,0.375,0.14285714285714285
2020-07-08,West Ham,Burnley,0,1,A,0,1,A,M Oliver,21,8,5,4,7,7,10,3,1,1,0,0,2019-2020,3,3,0,4,2,1.6666666666666667,1.6666666666666667,0.0,2,1,1,0.22727272727272727,0.4444444444444444
2020-07-08,Brighton,Liverpool,1,3,A,1,2,A,C Pawson,12,19,2,8,7,15,6,10,1,4,0,0,2019-2020,4,3,1,2,4,2.0,2.0,0.0,1,2,-1,0.15384615384615385,0.4
2020-07-09,Bournemouth,Tottenham,0,0,D,0,0,D,P Tierney,9,9,2,0,11,14,8,12,3,2,0,0,2019-2020,5,3,2,1,4,0.0,2.0,-2.0,0,2,-2,0.2,0.0
2020-07-09,Everton,Southampton,1,1,D,1,1,D,L Mason,11,17,4,4,13,14,3,5,3,3,0,0,2019-2020,3,4,-1,2,2,1.0,3.0,-2.0,1,1,0,0.3333333333333333,0.2222222222222222
2020-07-09,Aston Villa,Man United,0,3,A,0,2,A,J Moss,9,14,1,6,7,13,3,5,2,3,0,0,2019-2020,4,5,-1,2,2,0.0,3.0,-3.0,1,1,0,0.1,0.4
2020-07-11,Norwich,West Ham,0,4,A,0,2,A,K Friend,11,19,2,7,9,8,1,6,1,0,0,0,2019-2020,4,3,1,2,4,0.0,0.3333333333333333,-0.3333333333333333,0,2,-2,0.16666666666666666,0.35
2020-07-11,Watford,Newcastle,2,1,H,0,1,A,C Pawson,17,8,5,4,23,15,2,4,1,4,0,0,2019-2020,4,3,1,2,4,1.0,0.3333333333333333,0.6666666666666667,0,2,-2,0.2777777777777778,0.4444444444444444
2020-07-11,Liverpool,Burnley,1,1,D,1,0,H,D Coote,23,6,9,2,7,4,12,6,1,2,0,0,2019-2020,3,3,0,4,4,3.0,2.3333333333333335,0.6666666666666665,2,2,0,0.375,0.2857142857142857
2020-07-11,Sheffield United,Chelsea,3,0,H,2,0,H,A Marriner,9,15,4,4,8,6,4,6,1,0,0,0,2019-2020,3,4,-1,4,4,2.3333333333333335,3.0,-0.6666666666666665,2,2,0,0.4,0.25
2020-07-11,Brighton,Man City,0,5,A,0,2,A,G Scott,3,26,0,8,7,3,2,7,1,0,0,0,2019-2020,3,3,0,4,4,1.0,2.0,-1.0,2,2,0,0.0,0.2962962962962963
2020-07-12,Wolves,Everton,3,0,H,1,0,H,A Taylor,14,6,7,2,9,9,5,2,0,2,0,0,2019-2020,4,3,1,2,4,0.0,0.6666666666666666,-0.6666666666666666,1,2,-1,0.4666666666666667,0.2857142857142857
2020-07-12,Aston Villa,Crystal Palace,2,0,H,1,0,H,M Atkinson,12,9,9,5,21,21,5,1,2,4,0,1,2019-2020,3,5,-2,4,2,0.0,0.0,0.0,2,1,1,0.6923076923076923,0.5
2020-07-12,Tottenham,Arsenal,2,1,H,1,1,D,M Oliver,15,13,9,4,16,11,6,5,5,3,0,0,2019-2020,3,5,-2,4,2,1.6666666666666667,1.6666666666666667,0.0,2,1,1,0.5625,0.2857142857142857
2020-07-12,Bournemouth,Leicester,4,1,H,0,1,A,S Attwell,10,13,4,5,11,12,2,6,2,1,0,1,2019-2020,3,5,-2,1,2,0.3333333333333333,1.6666666666666667,-1.3333333333333335,0,1,-1,0.36363636363636365,0.35714285714285715
2020-07-13,Man United,Southampton,2,2,D,2,1,H,C Kavanagh,8,9,4,5,14,15,4,6,1,3,0,0,2019-2020,4,4,0,2,2,3.0,1.6666666666666667,1.3333333333333333,1,1,0,0.4444444444444444,0.5
2020-07-14,Chelsea,Norwich,1,0,H,1,0,H,J Moss,22,2,6,0,10,9,8,1,2,2,0,0,2019-2020,3,3,0,4,2,1.0,0.0,1.0,2,0,2,0.2608695652173913,0.0
2020-07-15,Burnley,Wolves,1,1,D,0,0,D,M Dean,9,14,1,5,10,8,3,8,0,0,0,0,2019-2020,4,3,1,4,4,1.6666666666666667,2.0,-0.33333333333333326,2,2,0,0.1,0.3333333333333333
2020-07-15,Man City,Bournemouth,2,1,H,2,0,H,L Mason,8,15,4,3,10,10,3,5,1,1,0,0,2019-2020,4,3,1,4,2,3.0,1.3333333333333333,1.6666666666666667,2,0,2,0.4444444444444444,0.1875
2020-07-15,Newcastle,Tottenham,1,3,A,0,1,A,D Coote,22,8,6,5,6,13,5,4,2,3,0,0,2019-2020,4,3,1,4,4,0.0,2.3333333333333335,-2.3333333333333335,2,2,0,0.2608695652173913,0.5555555555555556
2020-07-15,Arsenal,Liverpool,2,1,H,2,1,H,P Tierney,3,24,2,8,14,10,2,13,3,1,0,0,2019-2020,3,4,-1,2,4,0.3333333333333333,1.6666666666666667,-1.3333333333333335,1,2,-1,0.5,0.32
2020-07-16,Everton,Aston Villa,1,1,D,0,0,D,A Taylor,9,15,1,1,15,13,5,5,2,1,0,0,2019-2020,4,4,0,4,4,0.3333333333333333,2.0,-1.6666666666666667,2,2,0,0.1,0.0625
2020-07-16,Leicester,Sheffield United,2,0,H,1,0,H,M Oliver,15,5,7,1,12,10,9,5,1,2,0,0,2019-2020,4,5,-1,2,2,0.3333333333333333,3.0,-2.6666666666666665,1,1,0,0.4375,0.16666666666666666
2020-07-16,Crystal Palace,Man United,0,2,A,0,1,A,G Scott,13,17,5,5,10,15,2,7,1,2,0,0,2019-2020,4,3,1,2,4,0.0,1.6666666666666667,-1.6666666666666667,1,2,-1,0.35714285714285715,0.2777777777777778
2020-07-16,Southampton,Brighton,1,1,D,0,1,A,A Marriner,21,10,6,2,6,10,8,2,1,0,0,0,2019-2020,3,5,-2,4,2,1.0,0.0,1.0,2,1,1,0.2727272727272727,0.18181818181818182
2020-07-17,West Ham,Watford,3,1,H,3,0,H,M Atkinson,10,14,4,3,11,11,9,3,0,2,0,0,2019-2020,6,6,0,2,1,2.0,2.0,0.0,1,0,1,0.36363636363636365,0.2
2020-07-18,Norwich,Burnley,0,2,A,0,1,A,K Friend,6,23,2,8,9,16,6,8,0,0,2,0,2019-2020,4,3,1,2,4,0.0,1.0,-1.0,0,2,-2,0.2857142857142857,0.3333333333333333
2020-07-19,Bournemouth,Southampton,0,2,A,0,1,A,C Pawson,11,16,3,8,12,11,12,6,2,2,0,0,2019-2020,4,3,1,2,4,1.3333333333333333,1.0,0.33333333333333326,0,2,-2,0.25,0.47058823529411764
2020-07-19,Tottenham,Leicester,3,0,H,3,0,H,A Taylor,7,24,3,6,15,10,4,13,2,1,0,0,2019-2020,4,3,1,4,4,3.0,2.0,1.0,2,2,0,0.375,0.24
2020-07-20,Brighton,Newcastle,0,0,D,0,0,D,S Hooper,11,12,3,1,13,12,9,7,4,2,0,0,2019-2020,4,5,-1,2,2,0.6666666666666666,0.0,0.6666666666666666,1,1,0,0.25,0.07692307692307693
2020-07-20,Sheffield United,Everton,0,1,A,0,0,D,S Attwell,8,5,0,2,11,19,7,1,1,3,0,0,2019-2020,4,4,0,2,2,1.0,0.6666666666666666,0.33333333333333337,1,1,0,0.0,0.3333333333333333
2020-07-20,Wolves,Crystal Palace,2,0,H,1,0,H,P Bankes,11,7,5,3,11,15,5,2,2,1,0,0,2019-2020,5,4,1,2,2,1.6666666666666667,0.0,1.6666666666666667,1,1,0,0.4166666666666667,0.375
2020-07-21,Watford,Man City,0,4,A,0,2,A,M Oliver,2,26,0,10,14,11,0,8,2,0,0,0,2019-2020,4,3,1,1,3,2.0,2.0,0.0,0,2,-2,0.0,0.37037037037037035
2020-07-21,Aston Villa,Arsenal,1,0,H,1,0,H,C Kavanagh,8,7,3,0,13,19,8,9,2,4,0,0,2019-2020,5,3,2,2,3,1.6666666666666667,3.0,-1.3333333333333333,1,2,-1,0.3333333333333333,0.0
2020-07-22,Man United,West Ham,1,1,D,0,1,A,P Tierney,11,12,4,3,10,9,2,3,3,1,0,0,2019-2020,3,5,-2,3,2,2.0,3.0,-1.0,2,1,1,0.3333333333333333,0.23076923076923078
2020-07-22,Liverpool,Chelsea,5,3,H,3,1,H,A Marriner,10,10,7,5,8,11,6,0,1,0,0,0,2019-2020,7,3,4,2,1,0.3333333333333333,3.0,-2.6666666666666665,1,1,0,0.6363636363636364,0.45454545454545453
2020-07-26,Arsenal,Watford,3,2,H,3,1,H,M Dean,13,19,5,6,9,12,4,8,3,3,0,0,2019-2020,5,5,0,2,1,1.0,1.0,0.0,1,0,1,0.35714285714285715,0.3
2020-07-26,Burnley,Brighton,1,2,A,1,1,D,J Moss,13,14,2,4,11,11,6,7,3,0,0,0,2019-2020,8,6,2,0,2,2.3333333333333335,1.0,1.3333333333333335,0,1,-1,0.14285714285714285,0.26666666666666666
2020-07-26,Chelsea,Wolves,2,0,H,2,0,H,S Attwell,11,5,3,1,10,16,3,3,2,3,0,0,2019-2020,4,6,-2,3,2,1.0,2.3333333333333335,-1.3333333333333335,2,1,1,0.25,0.16666666666666666
2020-07-26,Crystal Palace,Tottenham,1,1,D,0,1,A,A Marriner,13,7,2,2,11,13,7,2,3,2,0,0,2019-2020,6,7,-1,2,2,0.0,3.0,-3.0,1,1,0,0.14285714285714285,0.25
2020-07-26,Everton,Bournemouth,1,3,A,1,2,A,C Kavanagh,13,13,5,7,11,9,2,5,1,0,0,0,2019-2020,6,7,-1,2,1,2.3333333333333335,1.0,1.3333333333333335,1,0,1,0.35714285714285715,0.5
2020-07-26,Leicester,Man United,0,2,A,0,0,D,M Atkinson,14,7,3,3,12,11,3,3,1,4,1,0,2019-2020,7,4,3,2,3,1.0,0.6666666666666666,0.33333333333333337,1,2,-1,0.2,0.375
2020-07-26,Man City,Norwich,5,0,H,2,0,H,C Pawson,31,5,10,4,7,4,9,0,1,1,0,0,2019-2020,5,8,-3,2,0,2.0,0.0,2.0,1,0,1,0.3125,0.6666666666666666
2020-07-26,Newcastle,Liverpool,1,3,A,1,1,D,A Taylor,3,14,2,6,11,5,2,4,1,0,0,0,2019-2020,6,4,2,2,2,0.6666666666666666,2.0,-1.3333333333333335,1,1,0,0.5,0.4
2020-07-26,Southampton,Sheffield United,3,1,H,0,1,A,P Bankes,13,5,4,3,9,16,9,1,0,1,0,0,2019-2020,7,6,1,2,2,2.3333333333333335,0.0,2.3333333333333335,1,1,0,0.2857142857142857,0.5
2020-07-26,West Ham,Aston Villa,1,1,D,0,0,D,M Oliver,10,13,1,4,16,13,0,7,2,1,0,0,2019-2020,4,5,-1,2,2,1.6666666666666667,2.3333333333333335,-0.6666666666666667,1,1,0,0.09090909090909091,0.2857142857142857
2020-09-12,Fulham,Arsenal,0,3,A,0,1,A,C Kavanagh,5,13,2,6,12,12,2,3,2,2,0,0,2020-2021,30,14,16,0,0,2.0,3.0,-1.0,0,0,0,0.3333333333333333,0.42857142857142855
2020-09-12,Crystal Palace,Southampton,1,0,H,1,0,H,J Moss,5,9,3,5,14,11,7,3,2,1,0,0,2020-2021,7,30,-23,1,0,1.6666666666666667,3.0,-1.3333333333333333,1,0,1,0.5,0.5
2020-09-12,Liverpool,Leeds,4,3,H,3,2,H,M Oliver,22,6,6,3,9,6,9,0,1,0,0,0,2020-2021,7,30,-23,1,0,1.3333333333333333,3.0,-1.6666666666666667,1,0,1,0.2608695652173913,0.42857142857142855
2020-09-12,West Ham,Newcastle,0,2,A,0,0,D,S Attwell,15,15,3,2,13,7,8,7,2,2,0,0,2020-2021,7,7,0,1,1,1.3333333333333333,1.0,0.33333333333333326,1,1,0,0.1875,0.125
2020-09-13,West Brom,Leicester,0,3,A,0,0,D,A Taylor,7,13,1,7,12,9,2,5,1,1,0,0,2020-2021,8,8,0,0,0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0,0,0,0.125,0.5
2020-09-13,Tottenham,Everton,0,1,A,0,0,D,M Atkinson,9,15,5,4,15,7,5,3,1,0,0,0,2020-2021,8,8,0,0,0,2.0,1.3333333333333333,0.6666666666666667,0,0,0,0.5,0.25
2020-09-14,Brighton,Chelsea,1,3,A,0,1,A,C Pawson,13,10,3,5,8,13,4,3,1,0,0,0,2020-2021,9,30,-21,0,0,2.3333333333333335,1.0,1.3333333333333335,0,0,0,0.21428571428571427,0.45454545454545453
2020-09-14,Sheffield United,Wolves,0,2,A,0,2,A,M Dean,9,11,2,4,13,7,12,5,2,1,0,0,2020-2021,10,30,-20,0,0,1.3333333333333333,1.0,0.33333333333333326,0,0,0,0.2,0.3333333333333333
2020-09-19,Everton,West Brom,5,2,H,2,1,H,M Dean,17,6,7,4,9,11,11,1,1,0,0,1,2020-2021,3,3,0,3,3,3.0,1.0,2.0,2,2,0,0.3888888888888889,0.5714285714285714
2020-09-19,Leeds,Fulham,4,3,H,2,1,H,A Taylor,10,14,7,6,13,18,5,3,1,2,0,0,2020-2021,3,3,0,3,3,0.0,1.0,-1.0,2,2,0,0.6363636363636364,0.4
2020-09-19,Man United,Crystal Palace,1,3,A,0,1,A,M Atkinson,13,14,4,5,13,10,9,3,2,1,0,0,2020-2021,7,4,3,1,3,1.0,2.0,-1.0,1,2,-1,0.2857142857142857,0.3333333333333333
2020-09-19,Arsenal,West Ham,2,1,H,1,1,D,M Oliver,7,14,3,3,11,13,7,5,0,1,0,0,2020-2021,7,4,3,2,3,3.0,1.0,2.0,1,2,-1,0.375,0.2
2020-09-20,Southampton,Tottenham,2,5,A,1,1,D,D Coote,14,9,7,6,16,18,3,2,4,3,0,0,2020-2021,4,3,1,1,3,0.0,1.0,-1.0,1,2,-1,0.4666666666666667,0.6
2020-09-20,Newcastle,Brighton,0,3,A,0,2,A,K Friend,6,13,0,6,16,15,7,1,3,0,0,1,2020-2021,5,3,2,1,3,3.0,1.0,2.0,1,2,-1,0.0,0.42857142857142855
2020-09-20,Chelsea,Liverpool,0,2,A,0,0,D,P Tierney,5,18,3,6,10,6,1,11,0,0,1,0,2020-2021,6,8,-2,2,0,2.0,3.0,-1.0,1,0,1,0.5,0.3157894736842105
2020-09-20,Leicester,Burnley,4,2,H,1,1,D,L Mason,14,16,6,5,11,13,15,4,1,2,0,0,2020-2021,7,3,4,2,1,2.3333333333333335,1.3333333333333333,1.0000000000000002,1,1,0,0.4,0.29411764705882354
2020-09-21,Aston Villa,Sheffield United,1,0,H,0,0,D,G Scott,18,4,2,1,12,13,10,4,3,1,0,1,2020-2021,6,4,2,1,3,2.3333333333333335,0.0,2.3333333333333335,1,2,-1,0.10526315789473684,0.2
2020-09-21,Wolves,Man City,1,3,A,0,2,A,A Marriner,10,14,1,9,6,8,4,6,0,3,0,0,2020-2021,4,30,-26,3,0,2.0,2.0,0.0,2,0,2,0.09090909090909091,0.6
2020-09-26,Brighton,Man United,2,3,A,1,1,D,C Kavanagh,18,7,5,3,18,16,7,1,4,2,0,0,2020-2021,3,4,-1,3,3,3.0,1.0,2.0,2,2,0,0.2631578947368421,0.375
2020-09-26,Crystal Palace,Everton,1,2,A,1,2,A,K Friend,8,10,1,5,16,15,7,6,3,1,0,0,2020-2021,7,3,4,2,3,2.0,3.0,-1.0,1,2,-1,0.1111111111111111,0.45454545454545453
2020-09-26,West Brom,Chelsea,3,3,D,3,0,H,J Moss,9,22,3,10,8,16,3,9,1,3,0,0,2020-2021,4,3,1,3,3,0.0,1.0,-1.0,2,2,0,0.3,0.43478260869565216
2020-09-26,Burnley,Southampton,0,1,A,0,1,A,A Marriner,10,5,2,1,8,10,8,2,1,0,0,0,2020-2021,3,6,-3,3,2,1.0,0.0,1.0,2,1,1,0.18181818181818182,0.16666666666666666
2020-09-27,Sheffield United,Leeds,0,1,A,0,0,D,P Tierney,14,17,4,9,18,4,5,7,2,1,0,0,2020-2021,6,8,-2,2,0,0.0,2.0,-2.0,1,0,1,0.26666666666666666,0.5
2020-09-27,Tottenham,Newcastle,1,1,D,1,0,H,P Bankes,23,6,12,1,15,9,10,4,1,4,0,0,2020-2021,3,4,-1,4,3,3.0,1.0,2.0,3,2,1,0.5,0.14285714285714285
2020-09-27,Man City,Leicester,2,5,A,1,1,D,M Oliver,16,7,5,7,13,8,3,4,1,3,0,0,2020-2021,3,4,-1,3,3,3.0,2.0,1.0,2,2,0,0.29411764705882354,0.875
2020-09-27,West Ham,Wolves,4,0,H,1,0,H,M Atkinson,15,11,7,2,7,11,1,3,0,1,0,0,2020-2021,5,6,-1,1,2,1.0,0.0,1.0,1,1,0,0.4375,0.16666666666666666
2020-09-28,Fulham,Aston Villa,0,3,A,0,2,A,S Attwell,16,12,3,5,18,14,5,3,6,3,0,0,2020-2021,5,4,1,1,3,1.0,3.0,-2.0,1,2,-1,0.17647058823529413,0.38461538461538464
2020-09-28,Liverpool,Arsenal,3,1,H,2,1,H,C Pawson,21,4,8,3,11,7,7,3,2,2,0,0,2020-2021,4,5,-1,1,1,3.0,3.0,0.0,1,1,0,0.36363636363636365,0.6
2020-10-03,Chelsea,Crystal Palace,4,0,H,0,0,D,M Oliver,17,4,6,0,17,13,8,5,2,0,0,0,2020-2021,4,7,-3,3,2,0.6666666666666666,1.0,-0.33333333333333337,2,1,1,0.3333333333333333,0.0
2020-10-03,Everton,Brighton,4,2,H,2,1,H,S Hooper,11,11,6,3,13,14,3,10,0,1,0,0,2020-2021,3,3,0,3,3,3.0,0.0,3.0,2,2,0,0.5,0.25
2020-10-03,Leeds,Man City,1,1,D,0,1,A,M Dean,12,23,7,2,11,12,7,10,2,1,0,0,2020-2021,6,3,3,2,3,3.0,1.0,2.0,1,2,-1,0.5384615384615384,0.08333333333333333
2020-10-03,Newcastle,Burnley,3,1,H,1,0,H,D Coote,10,7,5,3,13,17,3,4,2,3,0,0,2020-2021,3,3,0,3,3,1.6666666666666667,0.0,1.6666666666666667,2,2,0,0.45454545454545453,0.375
2020-10-04,Leicester,West Ham,0,3,A,0,2,A,A Madley,4,14,0,6,11,8,6,4,2,2,0,0,2020-2021,7,4,3,2,3,2.0,2.0,0.0,1,2,-1,0.0,0.4
2020-10-04,Southampton,West Brom,2,0,H,1,0,H,C Kavanagh,13,5,7,2,19,10,5,1,2,1,0,0,2020-2021,8,8,0,0,0,2.0,0.6666666666666666,1.3333333333333335,0,0,0,0.5,0.3333333333333333
2020-10-04,Arsenal,Sheffield United,2,1,H,0,0,D,L Mason,6,6,5,2,3,9,2,4,0,1,0,0,2020-2021,3,7,-4,3,2,1.0,0.0,1.0,2,1,1,0.7142857142857143,0.2857142857142857
2020-10-04,Wolves,Fulham,1,0,H,0,0,D,D England,14,10,5,2,15,8,6,2,1,1,0,0,2020-2021,7,3,4,2,3,0.0,0.0,0.0,1,2,-1,0.3333333333333333,0.18181818181818182
2020-10-04,Man United,Tottenham,1,6,A,1,4,A,A Taylor,5,22,2,8,14,10,2,4,2,1,1,0,2020-2021,4,3,1,1,4,3.0,2.3333333333333335,0.6666666666666665,1,3,-2,0.3333333333333333,0.34782608695652173
2020-10-04,Aston Villa,Liverpool,7,2,H,4,1,H,M Atkinson,18,14,11,8,7,10,2,7,2,1,0,0,2020-2021,3,3,0,3,3,2.0,2.0,0.0,2,2,0,0.5789473684210527,0.5333333333333333
2020-10-17,Everton,Liverpool,2,2,D,1,1,D,M Oliver,11,22,5,8,15,9,2,5,3,2,1,0,2020-2021,14,13,1,0,0,3.0,0.0,3.0,0,0,0,0.4166666666666667,0.34782608695652173
2020-10-17,Chelsea,Southampton,3,3,D,2,1,H,P Bankes,11,13,5,6,11,9,6,2,1,1,0,0,2020-2021,14,13,1,0,0,2.0,3.0,-1.0,0,0,0,0.4166666666666667,0.42857142857142855
2020-10-17,Man City,Arsenal,1,0,H,1,0,H,C Kavanagh,13,11,5,3,15,10,6,6,4,1,0,0,2020-2021,14,13,1,0,0,1.6666666666666667,3.0,-1.3333333333333333,0,0,0,0.35714285714285715,0.25
2020-10-17,Newcastle,Man United,1,4,A,1,1,D,C Pawson,7,28,4,14,9,12,0,7,1,1,0,0,2020-2021,14,13,1,0,0,3.0,1.0,2.0,0,0,0,0.5,0.4827586206896552
2020-10-18,Sheffield United,Fulham,1,1,D,0,0,D,A Marriner,10,15,6,6,5,9,2,5,0,2,0,0,2020-2021,14,14,0,0,0,0.0,0.0,0.0,0,0,0,0.5454545454545454,0.375
