Date,HomeTeam,AwayTeam,FTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,shot_difference,shot_on_target_difference,home_shot_accuracy,away_shot_accuracy,shot_pressure_ratio,cards_difference,discipline_advantage,foul_difference,home_foul_ratio,corner_difference,home_corner_ratio,home_momentum,away_momentum,momentum_difference,home_form_points,away_form_points,form_difference,home_rest_days,away_rest_days,rest_days_difference,home_team_strength,away_team_strength,strength_difference,total_fouls,total_corners
29/10/2022,Brighton,Chelsea,H,19,15,9,7,16,6,8,7,1,2,0,0,4,2,0.45,0.4375,0.5428571428571428,-1,1,10,0.6956521739130435,1,0.5,8.0,5.4,2.5999999999999996,11.0,11.0,0.0,7.0,7.0,0.0,-0.3333333333333333,0.6895306859205776,-1.022864019253911,22,15
29/10/2022,Crystal Palace,Southampton,H,12,14,3,4,13,12,8,4,3,3,0,0,-2,-1,0.23076923076923078,0.26666666666666666,0.4444444444444444,0,0,1,0.5,4,0.6153846153846154,7.800000000000001,5.800000000000001,2.0,13.0,11.0,2.0,7.0,6.0,1.0,-0.2924187725631769,-0.3237410071942446,0.0313222346310677,25,12
29/10/2022,Newcastle,Aston Villa,H,20,3,7,0,11,11,3,0,1,1,0,0,17,7,0.3333333333333333,0.0,0.8333333333333334,0,0,0,0.4782608695652174,3,0.75,8.3,8.8,-0.5,13.0,11.0,2.0,6.0,6.0,0.0,-0.3291666666666666,-0.4451219512195122,0.1159552845528455,22,3
29/10/2022,Fulham,Everton,D,24,9,6,4,10,8,13,4,2,1,0,0,15,2,0.24,0.4,0.7058823529411765,1,-1,2,0.5263157894736842,9,0.7222222222222222,8.8,9.0,-0.1999999999999993,13.0,15.0,-2.0,6.0,7.0,-1.0,-0.8295454545454546,-0.0755395683453237,-0.7540058862001309,18,17
29/10/2022,Liverpool,Leeds,A,22,14,10,6,9,3,14,5,0,1,0,0,8,4,0.43478260869565216,0.4,0.5945945945945946,-1,1,6,0.6923076923076923,9,0.7,9.6,9.1,0.5,13.0,13.0,0.0,7.0,6.0,1.0,1.144404332129964,-0.3908045977011494,1.5352089298311131,12,19
30/10/2022,Arsenal,Nott'm Forest,H,24,5,10,2,9,8,9,4,0,1,0,0,19,8,0.4,0.3333333333333333,0.8,-1,1,1,0.5,5,0.6428571428571429,7.0,6.6,0.4000000000000003,13.0,11.0,2.0,7.0,8.0,-1.0,0.5703971119133574,-1.25,1.8203971119133575,17,13
30/10/2022,Man United,West Ham,H,16,13,3,5,12,10,5,10,1,3,0,0,3,-2,0.17647058823529413,0.35714285714285715,0.5333333333333333,-2,2,2,0.5217391304347826,-5,0.3125,6.800000000000001,8.8,-2.0,11.0,13.0,-2.0,8.0,6.0,2.0,0.5379061371841155,-0.0575539568345323,0.5954600940186479,22,15
05/11/2022,Wolves,Brighton,A,8,19,5,8,15,11,4,9,2,0,1,0,-11,-3,0.5555555555555556,0.4,0.2857142857142857,4,-4,4,0.5555555555555556,-5,0.2857142857142857,7.5,8.8,-1.3000000000000007,13.0,13.0,0.0,7.0,7.0,0.0,-0.1333333333333333,-0.3168316831683168,0.1834983498349835,26,13
05/11/2022,Everton,Leicester,A,12,22,2,8,9,5,8,3,0,0,0,0,-10,-6,0.15384615384615385,0.34782608695652173,0.3428571428571428,0,0,4,0.6,5,0.6666666666666666,7.0,8.2,-1.1999999999999993,13.0,13.0,0.0,7.0,7.0,0.0,-0.075268817204301,0.2114695340501792,-0.2867383512544803,14,11
05/11/2022,Nott'm Forest,Brentford,D,15,6,7,2,10,11,3,3,2,2,0,0,9,5,0.4375,0.2857142857142857,0.6818181818181818,0,0,-1,0.45454545454545453,0,0.42857142857142855,7.4,5.800000000000001,1.5999999999999996,11.0,11.0,0.0,6.0,7.0,-1.0,-1.5384615384615383,-0.2156862745098039,-1.3227752639517347,21,6
05/11/2022,Leeds,Bournemouth,H,18,9,4,6,16,10,13,3,2,2,0,0,9,-2,0.21052631578947367,0.6,0.6428571428571429,0,0,6,0.5925925925925926,10,0.7647058823529411,9.5,8.2,1.3000000000000007,15.0,13.0,2.0,7.0,7.0,0.0,-0.375,-0.5172413793103449,0.1422413793103448,26,16
05/11/2022,Man City,Fulham,H,16,4,5,2,6,11,9,0,2,4,1,0,12,3,0.29411764705882354,0.4,0.7619047619047619,0,0,-5,0.3333333333333333,9,0.9,9.5,7.2,2.3,15.0,11.0,4.0,7.0,7.0,0.0,1.579136690647482,-0.8202247191011236,2.3993614097486056,17,9
06/11/2022,Chelsea,Arsenal,A,5,14,1,2,20,13,4,6,5,2,0,0,-9,-1,0.16666666666666666,0.13333333333333333,0.25,3,-3,7,0.5882352941176471,-2,0.36363636363636365,6.2,7.9,-1.7000000000000002,11.0,13.0,-2.0,8.0,7.0,1.0,0.6762589928057554,0.5863309352517986,0.0899280575539568,33,10
06/11/2022,Aston Villa,Man United,H,6,8,4,3,6,12,3,5,3,3,0,0,-2,1,0.5714285714285714,0.3333333333333333,0.4,0,0,-6,0.3157894736842105,-2,0.3333333333333333,8.600000000000001,7.6,1.0000000000000018,13.0,11.0,2.0,8.0,7.0,1.0,-0.4666666666666667,0.539568345323741,-1.0062350119904075,18,8
06/11/2022,Southampton,Newcastle,A,16,7,5,4,7,10,8,2,1,0,0,0,9,1,0.29411764705882354,0.5,0.6666666666666666,1,-1,-3,0.3888888888888889,6,0.7272727272727273,6.6,9.2,-2.5999999999999996,11.0,13.0,-2.0,8.0,8.0,0.0,-0.3261648745519713,-0.3112033195020747,-0.0149615550498966,17,10
06/11/2022,West Ham,Crystal Palace,A,5,15,2,6,10,7,2,5,1,1,0,0,-10,-4,0.3333333333333333,0.375,0.238095238095238,0,0,3,0.5555555555555556,-3,0.25,8.7,8.2,0.5,13.0,13.0,0.0,7.0,8.0,-1.0,-0.060931899641577,-0.2877697841726618,0.2268378845310848,17,7
06/11/2022,Tottenham,Liverpool,A,14,13,5,6,10,8,5,3,0,0,0,0,1,-1,0.3333333333333333,0.42857142857142855,0.5,0,0,2,0.5263157894736842,2,0.5555555555555556,10.0,10.0,0.0,15.0,15.0,0.0,8.0,8.0,0.0,0.8458781362007168,1.1366906474820144,-0.2908125112812976,18,8
12/11/2022,Wolves,Arsenal,A,11,14,2,4,5,6,6,4,3,2,0,0,-3,-2,0.16666666666666666,0.26666666666666666,0.4230769230769231,1,-1,-1,0.4166666666666667,2,0.5454545454545454,7.9,8.8,-0.9000000000000004,13.0,13.0,0.0,7.0,6.0,1.0,-0.1385542168674698,0.5878136200716846,-0.7263678369391544,11,10
12/11/2022,West Ham,Leicester,A,18,9,6,6,9,8,7,2,3,1,0,0,9,0,0.3157894736842105,0.6,0.6428571428571429,2,-2,1,0.5,5,0.7,9.1,9.1,0.0,13.0,13.0,0.0,6.0,7.0,-1.0,-0.0642857142857142,0.2178571428571428,-0.2821428571428571,17,9
12/11/2022,Tottenham,Leeds,H,14,12,8,5,8,7,9,2,1,1,0,1,2,3,0.5333333333333333,0.38461538461538464,0.5185185185185185,-2,2,1,0.5,7,0.75,10.0,10.0,0.0,15.0,15.0,0.0,6.0,7.0,-1.0,0.8392857142857143,-0.3595505617977528,1.1988362760834672,15,11
12/11/2022,Newcastle,Chelsea,H,10,5,3,2,14,11,5,3,3,2,0,0,5,1,0.2727272727272727,0.3333333333333333,0.625,1,-1,3,0.5384615384615384,2,0.5555555555555556,9.1,7.0,2.1000000000000014,13.0,11.0,2.0,6.0,6.0,0.0,-0.2975206611570248,0.6702508960573477,-0.9677715572143724,25,8
12/11/2022,Liverpool,Southampton,H,15,9,7,5,8,8,6,0,0,2,0,0,6,2,0.4375,0.5,0.6,-2,2,0,0.47058823529411764,6,0.8571428571428571,10.0,7.9,2.0999999999999996,15.0,11.0,4.0,6.0,6.0,0.0,1.136200716845878,-0.3357142857142857,1.4719150025601635,16,6
12/11/2022,Bournemouth,Everton,H,16,15,9,3,12,8,3,5,2,0,0,0,1,6,0.5294117647058824,0.1875,0.5,2,-2,4,0.5714285714285714,-2,0.3333333333333333,8.600000000000001,7.4,1.200000000000001,13.0,13.0,0.0,7.0,7.0,0.0,-0.5196078431372549,-0.0821428571428571,-0.4374649859943978,20,8
12/11/2022,Man City,Brentford,A,29,10,6,8,9,7,10,2,2,2,0,0,19,-2,0.2,0.7272727272727273,0.725,0,0,2,0.5294117647058824,8,0.7692307692307693,9.5,4.6,4.9,15.0,9.0,6.0,7.0,7.0,0.0,1.5770609318996416,-0.2115384615384615,1.788599393438103,16,12
12/11/2022,Nott'm Forest,Crystal Palace,H,9,8,2,0,11,13,1,5,1,4,0,0,1,2,0.2,0.0,0.5,-3,3,-2,0.44,-4,0.14285714285714285,6.2,8.600000000000001,-2.4000000000000012,11.0,13.0,-2.0,7.0,6.0,1.0,-1.4285714285714286,-0.2831541218637993,-1.1454173067076292,24,6
13/11/2022,Brighton,Aston Villa,A,7,8,2,2,14,11,11,4,2,7,0,0,-1,0,0.25,0.2222222222222222,0.4375,-5,5,3,0.5384615384615384,7,0.6875,9.2,9.0,0.1999999999999993,13.0,15.0,-2.0,8.0,7.0,1.0,-0.3103448275862069,-0.4518072289156626,0.1414624013294557,25,15
13/11/2022,Fulham,Man United,A,14,14,7,9,9,10,10,3,1,1,0,0,0,-2,0.4666666666666667,0.6,0.4827586206896552,0,0,-1,0.45,7,0.7142857142857143,7.5,7.9,-0.4000000000000003,11.0,11.0,0.0,8.0,7.0,1.0,-0.8222222222222222,0.5304659498207885,-1.3526881720430106,19,13
26/12/2022,Brentford,Tottenham,D,9,16,5,8,11,10,6,5,3,1,0,0,-7,-3,0.5,0.47058823529411764,0.3461538461538461,2,-2,1,0.5,1,0.5,5.8,10.0,-4.2,9.0,15.0,-6.0,30.0,30.0,0.0,-0.1886792452830188,0.8398576512455516,-1.0285368965285704,21,11
26/12/2022,Crystal Palace,Fulham,A,4,23,0,11,12,15,1,8,0,0,2,0,-19,-11,0.0,0.4583333333333333,0.1428571428571428,4,-4,-3,0.42857142857142855,-7,0.1,9.0,8.3,0.6999999999999993,15.0,13.0,2.0,30.0,30.0,0.0,-0.2857142857142857,-0.8241758241758241,0.5384615384615384,27,9
26/12/2022,Everton,Wolves,A,12,7,6,4,9,22,2,2,1,6,0,0,5,2,0.46153846153846156,0.5,0.6,-5,5,-13,0.28125,0,0.4,7.800000000000001,7.800000000000001,0.0,13.0,13.0,0.0,30.0,30.0,0.0,-0.092526690391459,-0.1497005988023952,0.0571739084109361,31,4
26/12/2022,Leicester,Newcastle,A,8,12,2,5,9,6,5,5,0,0,0,0,-4,-3,0.2222222222222222,0.38461538461538464,0.3809523809523809,0,0,3,0.5625,0,0.45454545454545453,9.5,9.5,0.0,15.0,15.0,0.0,30.0,30.0,0.0,0.2241992882562277,-0.2921810699588477,0.5163803582150754,15,10
26/12/2022,Southampton,Brighton,A,14,7,4,4,9,10,4,2,1,2,0,0,7,0,0.26666666666666666,0.5,0.6363636363636364,-1,1,-1,0.45,2,0.5714285714285714,8.7,9.1,-0.4000000000000021,13.0,13.0,0.0,30.0,30.0,0.0,-0.3416370106761566,-0.3137254901960784,-0.0279115204800781,19,6
26/12/2022,Aston Villa,Liverpool,A,12,16,6,9,7,12,0,6,0,0,0,0,-4,-3,0.46153846153846156,0.5294117647058824,0.4137931034482758,0,0,-5,0.35,-6,0.0,9.0,10.0,-1.0,15.0,15.0,0.0,30.0,30.0,0.0,-0.4431137724550898,1.1392857142857142,-1.582399486740804,19,6
26/12/2022,Arsenal,West Ham,H,16,8,5,4,13,17,7,5,0,2,0,0,8,1,0.29411764705882354,0.4444444444444444,0.64,-2,2,-4,0.41935483870967744,2,0.5384615384615384,9.2,9.0,0.1999999999999993,13.0,15.0,-2.0,30.0,30.0,0.0,0.5928571428571429,-0.0711743772241993,0.6640315200813421,30,12
27/12/2022,Man United,Nott'm Forest,H,17,8,8,3,13,4,9,9,3,1,0,0,9,5,0.4444444444444444,0.3333333333333333,0.6538461538461539,2,-2,9,0.7222222222222222,0,0.47368421052631576,8.7,7.0,1.6999999999999993,13.0,11.0,2.0,30.0,30.0,0.0,0.5321428571428571,-1.2666666666666666,1.7988095238095236,17,18
27/12/2022,Chelsea,Bournemouth,H,15,9,5,4,8,10,6,8,0,0,0,0,6,1,0.3125,0.4,0.6,0,0,-2,0.42105263157894735,-2,0.4,7.800000000000001,9.0,-1.1999999999999993,11.0,15.0,-4.0,30.0,30.0,0.0,0.6642857142857143,-0.5024390243902439,1.166724738675958,18,14
28/12/2022,Leeds,Man City,A,9,26,1,9,11,14,3,5,3,3,0,0,-17,-8,0.1,0.3333333333333333,0.25,0,0,-3,0.4230769230769231,-2,0.3333333333333333,9.5,10.0,-0.5,15.0,15.0,0.0,30.0,30.0,0.0,-0.3666666666666666,1.5678571428571428,-1.9345238095238095,25,8
30/12/2022,Liverpool,Leicester,H,21,7,5,2,8,15,4,5,0,1,0,0,14,3,0.22727272727272727,0.25,0.7241379310344828,-1,1,-7,0.3333333333333333,-1,0.4,9.5,9.5,0.0,15.0,15.0,0.0,4.0,4.0,0.0,1.1423487544483986,0.2127659574468085,0.92958279700159,23,9
30/12/2022,West Ham,Brentford,A,20,9,5,6,9,5,8,1,1,0,0,0,11,-1,0.23809523809523808,0.6,0.6666666666666666,1,-1,4,0.6,7,0.8,9.0,5.0,4.0,15.0,9.0,6.0,4.0,4.0,0.0,-0.0780141843971631,-0.1851851851851851,0.107171000788022,14,9
31/12/2022,Wolves,Man United,A,10,16,3,6,11,11,7,5,1,3,0,0,-6,-3,0.2727272727272727,0.35294117647058826,0.3703703703703703,-2,2,0,0.4782608695652174,2,0.5384615384615384,8.2,9.1,-0.9000000000000021,13.0,13.0,0.0,5.0,4.0,1.0,-0.1428571428571428,0.5409252669039146,-0.6837824097610574,22,12
31/12/2022,Bournemouth,Crystal Palace,A,6,15,2,6,17,11,2,7,4,1,0,0,-9,-4,0.2857142857142857,0.375,0.2727272727272727,3,-3,6,0.5862068965517241,-5,0.2,9.0,9.0,0.0,15.0,15.0,0.0,4.0,5.0,-1.0,-0.5097087378640777,-0.295373665480427,-0.2143350723836506,28,9
31/12/2022,Fulham,Southampton,H,8,9,2,3,8,13,4,4,0,1,0,0,-1,-1,0.2222222222222222,0.3,0.4444444444444444,-1,1,-5,0.36363636363636365,0,0.4444444444444444,8.7,9.1,-0.4000000000000021,13.0,13.0,0.0,5.0,5.0,0.0,-0.782608695652174,-0.3475177304964539,-0.43509096515572,21,8
31/12/2022,Man City,Everton,D,16,2,3,1,13,14,7,1,3,4,0,0,14,2,0.17647058823529413,0.3333333333333333,0.8421052631578947,-1,1,-1,0.4642857142857143,6,0.7777777777777778,10.0,8.7,1.3000000000000007,15.0,13.0,2.0,3.0,5.0,-2.0,1.5693950177935942,-0.0957446808510638,1.665139698644658,27,8
31/12/2022,Newcastle,Leeds,D,16,8,5,1,13,19,9,3,3,5,0,0,8,4,0.29411764705882354,0.1111111111111111,0.64,-2,2,-6,0.3939393939393939,6,0.6923076923076923,9.0,9.5,-0.5,15.0,15.0,0.0,5.0,3.0,2.0,-0.2786885245901639,-0.3846153846153846,0.1059268600252207,32,12
31/12/2022,Brighton,Arsenal,A,9,14,5,7,7,11,7,4,3,3,0,0,-5,-2,0.5,0.4666666666666667,0.375,0,0,-4,0.3684210526315789,3,0.5833333333333334,9.0,9.1,-0.1000000000000014,15.0,13.0,2.0,5.0,5.0,0.0,-0.3024390243902439,0.597864768683274,-0.9003037930735178,18,11
01/01/2023,Tottenham,Aston Villa,A,6,13,2,4,15,10,5,3,4,3,0,0,-7,-2,0.2857142857142857,0.2857142857142857,0.3,1,-1,5,0.5769230769230769,2,0.5555555555555556,7.5,9.0,-1.5,13.0,15.0,-2.0,6.0,6.0,0.0,0.8368794326241135,-0.4523809523809524,1.289260385005066,25,8
01/01/2023,Nott'm Forest,Chelsea,D,12,7,5,2,16,14,1,2,2,2,0,0,5,3,0.38461538461538464,0.25,0.6,0,0,2,0.5161290322580645,-1,0.25,7.800000000000001,8.600000000000001,-0.8000000000000007,13.0,13.0,0.0,5.0,5.0,0.0,-1.375,0.6690391459074733,-2.044039145907474,30,3
02/01/2023,Brentford,Liverpool,H,10,16,7,6,5,8,4,9,1,3,0,0,-6,1,0.6363636363636364,0.35294117647058826,0.3703703703703703,-2,2,-3,0.35714285714285715,-5,0.2857142857142857,6.2,10.0,-3.8,9.0,15.0,-6.0,3.0,3.0,0.0,-0.1454545454545454,1.1418439716312057,-1.2872985170857512,13,13
03/01/2023,Man United,Bournemouth,H,18,7,6,4,13,7,6,5,0,3,0,0,11,2,0.3157894736842105,0.5,0.6923076923076923,-3,3,6,0.6190476190476191,1,0.5,10.0,9.0,1.0,15.0,15.0,0.0,3.0,3.0,0.0,0.5425531914893617,-0.5169082125603864,1.059461404049748,20,11
03/01/2023,Arsenal,Newcastle,D,17,8,4,1,10,16,5,5,4,4,0,0,9,3,0.2222222222222222,0.1111111111111111,0.6538461538461539,0,0,-6,0.37037037037037035,0,0.45454545454545453,9.5,7.5,2.0,15.0,13.0,2.0,3.0,3.0,0.0,0.6028368794326241,-0.2775510204081632,0.8803878998407874,26,10
03/01/2023,Everton,Brighton,A,10,19,4,8,8,10,5,2,3,1,0,0,-9,-4,0.36363636363636365,0.4,0.3333333333333333,2,-2,-2,0.42105263157894735,3,0.625,6.6000000000000005,9.0,-2.3999999999999995,11.0,15.0,-4.0,3.0,3.0,0.0,-0.0954063604240282,-0.3106796116504854,0.2152732512264571,18,7
03/01/2023,Leicester,Fulham,A,15,11,6,2,12,11,6,3,2,6,0,0,4,4,0.375,0.16666666666666666,0.5555555555555556,-4,4,1,0.5,3,0.6,9.0,9.1,-0.1000000000000014,15.0,13.0,2.0,4.0,3.0,1.0,0.2084805653710247,-0.7634408602150538,0.9719214255860784,23,9
04/01/2023,Crystal Palace,Tottenham,A,19,14,4,6,11,8,10,4,1,2,0,0,5,-2,0.2,0.4,0.5588235294117647,-1,1,3,0.55,6,0.6666666666666666,9.0,7.4,1.5999999999999996,15.0,13.0,2.0,4.0,3.0,1.0,-0.2872340425531915,0.8268551236749117,-1.1140891662281032,19,14
04/01/2023,Aston Villa,Wolves,D,13,10,4,3,6,12,7,8,1,3,0,0,3,1,0.2857142857142857,0.2727272727272727,0.5416666666666666,-2,2,-6,0.3157894736842105,-1,0.4375,9.0,8.600000000000001,0.3999999999999986,15.0,13.0,2.0,3.0,4.0,-1.0,-0.4378698224852071,-0.1479289940828402,-0.2899408284023669,18,15
04/01/2023,Southampton,Nott'm Forest,A,8,11,0,1,14,17,6,2,2,2,0,0,-3,-1,0.0,0.08333333333333333,0.4,0,0,-3,0.4375,4,0.6666666666666666,9.0,6.2,2.8,15.0,11.0,4.0,4.0,3.0,1.0,-0.3498233215547703,-1.2941176470588236,0.9442943255040532,31,8
04/01/2023,Leeds,West Ham,D,14,15,6,2,11,18,8,1,3,1,0,0,-1,4,0.4,0.125,0.4666666666666667,2,-2,-7,0.36666666666666664,7,0.8,7.0,10.0,-3.0,13.0,15.0,-2.0,4.0,5.0,-1.0,-0.3804347826086957,-0.0848056537102473,-0.2956291288984483,29,9
05/01/2023,Chelsea,Man City,A,8,12,2,3,9,9,3,2,2,0,0,0,-4,-1,0.2222222222222222,0.23076923076923078,0.3809523809523809,2,-2,0,0.47368421052631576,1,0.5,7.0,8.0,-1.0,13.0,13.0,0.0,4.0,5.0,-1.0,0.6666666666666666,1.5638297872340423,-0.8971631205673759,18,5
12/01/2023,Fulham,Chelsea,H,8,20,3,10,12,16,5,7,4,3,0,1,-12,-7,0.3333333333333333,0.47619047619047616,0.2758620689655172,-1,1,-4,0.41379310344827586,-2,0.38461538461538464,9.5,7.4,2.0999999999999996,15.0,13.0,2.0,9.0,7.0,2.0,-0.7446808510638298,0.6607773851590106,-1.4054582362228405,28,12
13/01/2023,Aston Villa,Leeds,H,11,16,5,4,12,8,0,11,2,2,0,0,-5,1,0.4166666666666667,0.23529411764705882,0.3928571428571428,0,0,4,0.5714285714285714,-11,0.0,7.5,5.4,2.0999999999999996,13.0,11.0,2.0,9.0,9.0,0.0,-0.4352941176470588,-0.3763440860215054,-0.0589500316255534,20,11
14/01/2023,Wolves,West Ham,H,17,16,4,4,10,7,4,3,0,2,0,0,1,0,0.2222222222222222,0.23529411764705882,0.5,-2,2,3,0.5555555555555556,1,0.5,7.0,7.5,-0.5,13.0,13.0,0.0,10.0,10.0,0.0,-0.1470588235294117,-0.0845070422535211,-0.0625517812758906,17,7
14/01/2023,Man United,Man City,H,8,5,4,1,15,5,1,2,3,0,0,0,3,3,0.4444444444444444,0.16666666666666666,0.5714285714285714,3,-3,10,0.7142857142857143,-1,0.25,10.0,8.4,1.5999999999999996,15.0,13.0,2.0,11.0,9.0,2.0,0.5512367491166078,1.561837455830389,-1.010600706713781,20,3
14/01/2023,Brighton,Liverpool,H,16,6,9,2,8,15,7,1,1,3,0,0,10,7,0.5294117647058824,0.2857142857142857,0.6956521739130435,-2,2,-7,0.3333333333333333,6,0.7777777777777778,9.0,10.0,-1.0,15.0,15.0,0.0,11.0,12.0,-1.0,-0.2946859903381642,1.1307420494699647,-1.425428039808129,23,8
14/01/2023,Everton,Southampton,A,12,13,4,5,7,19,6,4,0,3,0,0,-1,-1,0.3076923076923077,0.35714285714285715,0.4615384615384615,-3,3,-12,0.25925925925925924,2,0.5454545454545454,7.4,9.0,-1.5999999999999996,13.0,15.0,-2.0,11.0,10.0,1.0,-0.1056338028169014,-0.352112676056338,0.2464788732394366,26,10
14/01/2023,Nott'm Forest,Leicester,H,15,6,5,1,11,12,3,5,1,2,0,0,9,4,0.3125,0.14285714285714285,0.6818181818181818,-1,1,-1,0.4583333333333333,-2,0.3333333333333333,7.0,9.0,-2.0,11.0,15.0,-4.0,10.0,11.0,-1.0,-1.1666666666666667,0.204225352112676,-1.3708920187793427,23,8
14/01/2023,Brentford,Bournemouth,H,12,7,4,2,5,9,5,3,1,1,0,0,5,2,0.3076923076923077,0.25,0.6,0,0,-4,0.3333333333333333,2,0.5555555555555556,7.4,9.0,-1.5999999999999996,11.0,15.0,-4.0,12.0,11.0,1.0,-0.1071428571428571,-0.5288461538461539,0.4217032967032967,14,8
15/01/2023,Newcastle,Fulham,H,20,5,5,0,6,14,10,5,1,3,0,0,15,5,0.23809523809523808,0.0,0.7692307692307693,-2,2,-8,0.2857142857142857,5,0.625,5.4,9.0,-3.5999999999999996,11.0,15.0,-4.0,12.0,3.0,9.0,-0.2764227642276423,-0.7263157894736842,0.4498930252460419,20,15
15/01/2023,Chelsea,Crystal Palace,H,15,10,5,5,10,17,11,7,2,5,0,0,5,0,0.3125,0.45454545454545453,0.5769230769230769,-3,3,-7,0.35714285714285715,4,0.5789473684210527,7.800000000000001,9.5,-1.6999999999999993,13.0,15.0,-2.0,3.0,11.0,-8.0,0.6549295774647887,-0.3003533568904594,0.955282934355248,27,18
15/01/2023,Tottenham,Arsenal,A,17,14,7,5,16,15,4,3,4,2,0,0,3,2,0.3888888888888889,0.3333333333333333,0.53125,2,-2,1,0.5,1,0.5,7.800000000000001,8.0,-0.1999999999999993,13.0,13.0,0.0,11.0,12.0,-1.0,0.8380281690140845,0.6007067137809188,0.2373214552331657,31,7
18/01/2023,Crystal Palace,Man United,D,10,15,5,4,9,10,3,3,1,2,0,0,-5,1,0.45454545454545453,0.25,0.3846153846153846,-1,1,-1,0.45,0,0.42857142857142855,9.5,9.5,0.0,15.0,15.0,0.0,3.0,4.0,-1.0,-0.3028169014084507,0.5528169014084507,-0.8556338028169015,19,6
19/01/2023,Man City,Tottenham,H,16,9,6,3,10,14,8,3,1,2,0,0,7,3,0.35294117647058826,0.3,0.6153846153846154,-1,1,-4,0.4,5,0.6666666666666666,7.800000000000001,8.7,-0.8999999999999986,13.0,13.0,0.0,5.0,4.0,1.0,1.5528169014084507,0.8280701754385965,0.7247467259698542,24,11
21/01/2023,Liverpool,Chelsea,D,15,11,3,2,16,9,5,5,3,1,0,0,4,1,0.1875,0.16666666666666666,0.5555555555555556,2,-2,7,0.6153846153846154,0,0.45454545454545453,9.5,8.7,0.8000000000000007,15.0,13.0,2.0,7.0,6.0,1.0,1.1161971830985915,0.656140350877193,0.4600568322213985,25,10
21/01/2023,Bournemouth,Nott'm Forest,D,16,20,4,5,10,7,4,6,1,2,0,0,-4,-1,0.23529411764705882,0.23809523809523808,0.4324324324324324,-1,1,3,0.5555555555555556,-2,0.36363636363636365,9.0,8.3,0.6999999999999993,15.0,13.0,2.0,7.0,7.0,0.0,-0.5358851674641149,-1.0,0.4641148325358851,17,10
21/01/2023,Leicester,Brighton,D,9,13,2,4,9,9,5,6,0,1,0,0,-4,-2,0.2,0.2857142857142857,0.391304347826087,-1,1,0,0.47368421052631576,-1,0.4166666666666667,9.0,9.5,-0.5,15.0,15.0,0.0,7.0,7.0,0.0,0.1964912280701754,-0.2788461538461538,0.4753373819163293,18,11
21/01/2023,Southampton,Aston Villa,A,8,16,5,5,19,9,2,2,1,2,0,0,-8,0,0.5555555555555556,0.29411764705882354,0.32,-1,1,10,0.6551724137931034,0,0.4,9.0,7.9,1.0999999999999996,15.0,13.0,2.0,7.0,8.0,-1.0,-0.3473684210526316,-0.4269005847953216,0.07953216374269,28,4
21/01/2023,West Ham,Everton,H,11,5,4,2,9,6,4,9,1,1,0,0,6,2,0.3333333333333333,0.3333333333333333,0.6470588235294118,0,0,3,0.5625,-5,0.2857142857142857,8.4,7.800000000000001,0.5999999999999996,13.0,13.0,0.0,7.0,7.0,0.0,-0.087719298245614,-0.1087719298245614,0.0210526315789473,15,13
21/01/2023,Crystal Palace,Newcastle,D,6,16,1,7,13,7,3,15,4,2,0,0,-10,-6,0.14285714285714285,0.4117647058823529,0.2608695652173913,2,-2,6,0.6190476190476191,-12,0.15789473684210525,7.5,6.7,0.7999999999999998,13.0,11.0,2.0,3.0,6.0,-3.0,-0.3017543859649123,-0.2712550607287449,-0.0304993252361673,20,18
22/01/2023,Leeds,Brentford,D,9,6,5,0,10,18,2,3,2,2,0,0,3,5,0.5,0.0,0.5625,0,0,-8,0.3448275862068966,-1,0.3333333333333333,6.7,8.2,-1.4999999999999991,11.0,13.0,-2.0,9.0,8.0,1.0,-0.3829787234042553,-0.0701754385964912,-0.3128032848077641,28,5
22/01/2023,Man City,Wolves,H,13,10,7,1,10,10,5,7,1,2,0,0,3,6,0.5,0.09090909090909091,0.5416666666666666,-1,1,0,0.47619047619047616,-2,0.38461538461538464,8.2,7.9,0.2999999999999989,13.0,13.0,0.0,3.0,8.0,-5.0,1.5543859649122806,-0.1403508771929824,1.694736842105263,20,12
22/01/2023,Arsenal,Man United,H,25,6,5,4,8,9,12,4,1,2,0,0,19,1,0.19230769230769232,0.5714285714285714,0.78125,-1,1,-1,0.4444444444444444,8,0.7058823529411765,7.9,7.5,0.4000000000000003,13.0,13.0,0.0,7.0,4.0,3.0,0.6056338028169014,0.5508771929824562,0.0547566098344451,17,16
23/01/2023,Fulham,Tottenham,A,10,10,5,3,10,10,3,8,1,3,0,0,0,2,0.45454545454545453,0.2727272727272727,0.4761904761904761,-2,2,0,0.47619047619047616,-5,0.25,9.0,9.1,-0.1000000000000014,15.0,13.0,2.0,8.0,4.0,4.0,-0.7291666666666666,0.8181818181818182,-1.5473484848484849,20,11
03/02/2023,Chelsea,Fulham,D,12,10,3,4,16,12,6,2,1,4,0,0,2,-1,0.23076923076923078,0.36363636363636365,0.5217391304347826,-3,3,4,0.5517241379310345,4,0.6666666666666666,7.6,9.0,-1.3999999999999997,11.0,15.0,-4.0,13.0,11.0,2.0,0.6538461538461539,-0.7319587628865979,1.3858049167327515,28,8
