Date,HomeTeam,AwayTeam,FTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,shot_difference,shot_on_target_difference,home_shot_accuracy,away_shot_accuracy,shot_pressure_ratio,cards_difference,discipline_advantage,foul_difference,home_foul_ratio,corner_difference,home_corner_ratio,home_momentum,away_momentum,momentum_difference,home_form_points,away_form_points,form_difference,home_rest_days,away_rest_days,rest_days_difference,home_team_strength,away_team_strength,strength_difference
14/12/2019,Liverpool,Watford,H,16,8,6,2,8,6,6,3,2,1,0,0,8,4,0.35294117647058826,0.2222222222222222,0.64,1,-1,2,0.5333333333333333,3,0.6,10.0,7.0,3.0,15.0,13.0,2.0,7.0,7.0,0.0,1.119047619047619,-0.5119047619047619,1.630952380952381
14/12/2019,Burnley,Newcastle,H,7,9,4,0,15,12,4,3,0,2,0,0,-2,4,0.5,0.0,0.4117647058823529,-2,2,3,0.5357142857142857,1,0.5,9.0,7.800000000000001,1.1999999999999993,15.0,13.0,2.0,7.0,6.0,1.0,-0.38461538461538464,-0.3153846153846154,-0.06923076923076926
14/12/2019,Chelsea,Bournemouth,A,18,11,5,2,9,14,9,4,1,2,0,0,7,3,0.2631578947368421,0.16666666666666666,0.6,-1,1,-5,0.375,5,0.6428571428571429,10.0,9.0,1.0,15.0,15.0,0.0,7.0,7.0,0.0,0.6726190476190477,-0.4166666666666667,1.0892857142857144
14/12/2019,Leicester,Norwich,D,18,10,5,3,11,15,12,4,0,4,0,0,8,2,0.2631578947368421,0.2727272727272727,0.6206896551724138,-4,4,-4,0.4074074074074074,8,0.7058823529411765,10.0,8.3,1.6999999999999993,15.0,13.0,2.0,6.0,6.0,0.0,0.26785714285714285,-0.8333333333333334,1.1011904761904763
14/12/2019,Sheffield United,Aston Villa,H,7,8,3,0,10,9,3,2,2,2,0,0,-1,3,0.375,0.0,0.4375,0,0,1,0.5,1,0.5,6.6000000000000005,7.800000000000001,-1.2000000000000002,9.0,13.0,-4.0,6.0,6.0,0.0,0.1875,-1.0,1.1875
14/12/2019,Southampton,West Ham,A,11,11,2,4,9,14,5,8,1,3,0,0,0,-2,0.16666666666666666,0.3333333333333333,0.4782608695652174,-2,2,-5,0.375,-3,0.35714285714285715,8.7,9.0,-0.3000000000000007,13.0,15.0,-2.0,6.0,5.0,1.0,-0.26785714285714285,-0.21428571428571427,-0.053571428571428575
15/12/2019,Arsenal,Man City,A,6,14,1,7,9,24,3,3,1,4,0,0,-8,-6,0.14285714285714285,0.4666666666666667,0.2857142857142857,-3,3,-15,0.2647058823529412,0,0.42857142857142855,7.5,8.8,-1.3000000000000007,11.0,13.0,-2.0,6.0,8.0,-2.0,0.6369047619047619,1.4702380952380953,-0.8333333333333335
15/12/2019,Wolves,Tottenham,A,18,9,5,5,14,10,11,2,4,4,0,0,9,0,0.2631578947368421,0.5,0.6428571428571429,0,0,4,0.56,9,0.7857142857142857,6.300000000000001,8.600000000000001,-2.3000000000000007,11.0,13.0,-2.0,7.0,8.0,-1.0,0.09259259259259259,0.9940476190476191,-0.9014550264550265
15/12/2019,Man United,Everton,D,24,8,8,3,10,12,6,5,1,2,0,0,16,5,0.32,0.3333333333333333,0.7272727272727273,-1,1,-2,0.43478260869565216,1,0.5,7.5,9.0,-1.5,11.0,15.0,-4.0,8.0,8.0,0.0,0.5714285714285714,0.041666666666666664,0.5297619047619048
16/12/2019,Crystal Palace,Brighton,D,11,15,4,10,7,12,3,7,1,1,0,0,-4,-6,0.3333333333333333,0.625,0.4074074074074074,0,0,-5,0.35,-4,0.2727272727272727,7.0,7.5,-0.5,13.0,13.0,0.0,9.0,8.0,1.0,-0.24404761904761904,-0.532608695652174,0.2885610766045549
21/12/2019,Everton,Arsenal,D,9,6,0,2,10,11,5,4,2,3,0,0,3,-2,0.0,0.2857142857142857,0.5625,-1,1,-1,0.45454545454545453,1,0.5,7.0,7.800000000000001,-0.8000000000000007,13.0,11.0,2.0,6.0,6.0,0.0,0.04142011834319527,0.6153846153846154,-0.5739644970414202
21/12/2019,Aston Villa,Southampton,A,19,17,6,8,16,15,7,5,2,1,0,0,2,-2,0.3,0.4444444444444444,0.5135135135135135,1,-1,1,0.5,2,0.5384615384615384,8.2,9.100000000000001,-0.9000000000000021,13.0,13.0,0.0,7.0,7.0,0.0,-1.018181818181818,-0.27218934911242604,-0.745992469069392
21/12/2019,Bournemouth,Burnley,A,3,2,0,1,13,21,4,5,2,4,0,0,1,-1,0.0,0.3333333333333333,0.5,-2,2,-8,0.37142857142857144,-1,0.4,9.0,9.0,0.0,15.0,15.0,0.0,7.0,7.0,0.0,-0.40828402366863903,-0.37404580152671757,-0.03423822214192146
21/12/2019,Brighton,Sheffield United,A,9,7,2,2,6,11,4,3,1,3,0,0,2,0,0.2,0.25,0.5294117647058824,-2,2,-5,0.3333333333333333,1,0.5,6.4,7.800000000000001,-1.4000000000000004,11.0,11.0,0.0,5.0,7.0,-2.0,-0.5268817204301075,0.29411764705882354,-0.8209993674889311
21/12/2019,Newcastle,Crystal Palace,H,8,16,3,4,12,11,4,5,2,0,0,0,-8,-1,0.3333333333333333,0.23529411764705882,0.32,2,-2,1,0.5,-1,0.4,8.2,5.4,2.799999999999999,13.0,11.0,2.0,7.0,5.0,2.0,-0.32061068702290074,-0.24260355029585798,-0.07800713672704276
21/12/2019,Norwich,Wolves,A,13,14,7,4,7,14,3,11,2,4,0,0,-1,3,0.5,0.26666666666666666,0.4642857142857143,-2,2,-7,0.3181818181818182,-8,0.2,6.2,7.1,-0.8999999999999995,11.0,11.0,0.0,7.0,6.0,1.0,-0.8181818181818182,0.07272727272727272,-0.890909090909091
21/12/2019,Man City,Leicester,H,23,5,12,2,14,9,6,1,2,2,0,0,18,10,0.5,0.3333333333333333,0.7931034482758621,0,0,5,0.5833333333333334,5,0.75,9.2,8.0,1.1999999999999993,13.0,13.0,0.0,6.0,7.0,-1.0,1.4792899408284024,0.26627218934911245,1.21301775147929
22/12/2019,Watford,Man United,H,11,17,3,8,16,11,3,5,3,1,0,0,-6,-5,0.25,0.4444444444444444,0.3793103448275862,2,-2,5,0.5714285714285714,-2,0.3333333333333333,7.4,6.800000000000001,0.5999999999999996,13.0,9.0,4.0,8.0,7.0,1.0,-0.5207100591715976,0.5680473372781065,-1.0887573964497042
22/12/2019,Tottenham,Chelsea,A,5,13,1,3,9,11,3,5,4,3,1,0,-8,-2,0.16666666666666666,0.21428571428571427,0.2631578947368421,3,-3,-2,0.42857142857142855,-2,0.3333333333333333,9.0,10.0,-1.0,15.0,15.0,0.0,7.0,8.0,-1.0,0.9940828402366864,0.6627218934911243,0.33136094674556205
26/12/2019,Leicester,Liverpool,A,3,15,0,6,5,7,2,8,1,1,0,0,-12,-6,0.0,0.375,0.15789473684210525,0,0,-2,0.38461538461538464,-6,0.18181818181818182,8.4,10.0,-1.5999999999999996,13.0,15.0,-2.0,5.0,12.0,-7.0,0.2529411764705882,1.1242603550295858,-0.8713191785589975
26/12/2019,Man United,Newcastle,H,22,7,10,2,10,7,5,0,2,2,0,0,15,8,0.43478260869565216,0.25,0.7333333333333333,0,0,3,0.5555555555555556,5,0.8333333333333334,8.0,8.600000000000001,-0.6000000000000014,11.0,13.0,-2.0,4.0,5.0,-1.0,0.5529411764705883,-0.3106060606060606,0.8635472370766488
26/12/2019,Sheffield United,Watford,D,16,5,4,2,11,8,9,1,1,3,0,0,11,2,0.23529411764705882,0.3333333333333333,0.7272727272727273,-2,2,3,0.55,8,0.8181818181818182,8.600000000000001,7.800000000000001,0.8000000000000007,13.0,13.0,0.0,5.0,4.0,1.0,0.3333333333333333,-0.5058823529411764,0.8392156862745097
26/12/2019,Everton,Burnley,H,21,6,5,0,15,14,10,2,0,0,0,0,15,5,0.22727272727272727,0.0,0.75,0,0,1,0.5,8,0.7692307692307693,5.4,9.0,-3.5999999999999996,11.0,15.0,-4.0,5.0,5.0,0.0,0.041176470588235294,-0.36363636363636365,0.40481283422459896
26/12/2019,Chelsea,Southampton,A,10,5,3,3,10,9,8,1,3,2,0,0,5,0,0.2727272727272727,0.5,0.625,1,-1,1,0.5,7,0.8,10.0,10.0,0.0,15.0,15.0,0.0,4.0,5.0,-1.0,0.6705882352941176,-0.25882352941176473,0.9294117647058824
26/12/2019,Bournemouth,Arsenal,D,12,17,4,2,5,13,8,3,4,4,0,0,-5,2,0.3076923076923077,0.1111111111111111,0.4,0,0,-8,0.2631578947368421,5,0.6666666666666666,9.0,6.6000000000000005,2.3999999999999995,15.0,11.0,4.0,5.0,5.0,0.0,-0.4117647058823529,0.611764705882353,-1.0235294117647058
26/12/2019,Aston Villa,Norwich,H,11,16,2,6,15,12,5,8,2,3,0,0,-5,-4,0.16666666666666666,0.35294117647058826,0.39285714285714285,-1,1,3,0.5357142857142857,-3,0.35714285714285715,9.100000000000001,7.5,1.6000000000000014,13.0,11.0,2.0,5.0,5.0,0.0,-1.0357142857142858,-0.8214285714285714,-0.2142857142857144
26/12/2019,Tottenham,Brighton,H,11,11,5,5,10,9,9,2,4,2,0,0,0,0,0.4166666666666667,0.4166666666666667,0.4782608695652174,2,-2,1,0.5,7,0.75,9.0,6.7,2.3,15.0,11.0,4.0,4.0,5.0,-1.0,0.9764705882352941,-0.5319148936170213,1.5083854818523155
26/12/2019,Crystal Palace,West Ham,H,13,10,4,2,5,10,7,6,0,2,0,0,3,2,0.2857142857142857,0.18181818181818182,0.5416666666666666,-2,2,-5,0.3125,1,0.5,6.2,9.0,-2.8,11.0,15.0,-4.0,5.0,12.0,-7.0,-0.24705882352941178,-0.20710059171597633,-0.03995823181343544
27/12/2019,Wolves,Man City,H,20,7,8,3,7,13,3,1,0,1,0,1,13,5,0.38095238095238093,0.375,0.7142857142857143,-3,3,-6,0.3333333333333333,2,0.6,7.9,9.600000000000001,-1.700000000000001,11.0,13.0,-2.0,6.0,6.0,0.0,0.08928571428571429,1.4823529411764707,-1.3930672268907565
28/12/2019,Burnley,Man United,A,8,14,1,5,17,10,5,4,4,3,0,0,-6,-4,0.1111111111111111,0.3333333333333333,0.34782608695652173,1,-1,7,0.6071428571428571,1,0.5,9.0,8.8,0.1999999999999993,15.0,13.0,2.0,2.0,2.0,0.0,-0.3684210526315789,0.5672514619883041,-0.935672514619883
28/12/2019,Brighton,Bournemouth,H,16,10,6,2,8,11,9,2,0,2,0,0,6,4,0.35294117647058826,0.18181818181818182,0.5925925925925926,-2,2,-3,0.4,7,0.75,7.0,7.0,0.0,11.0,13.0,-2.0,2.0,2.0,0.0,-0.5368421052631579,-0.4093567251461988,-0.1274853801169591
28/12/2019,Newcastle,Everton,A,20,22,5,9,13,13,5,8,2,2,0,0,-2,-4,0.23809523809523808,0.391304347826087,0.46511627906976744,0,0,0,0.48148148148148145,-3,0.35714285714285715,9.0,6.7,2.3,15.0,11.0,4.0,2.0,2.0,0.0,-0.3308270676691729,0.04678362573099415,-0.37761069340016706
28/12/2019,Southampton,Crystal Palace,D,14,5,5,2,13,7,12,4,1,2,0,0,9,3,0.3333333333333333,0.3333333333333333,0.7,-1,1,6,0.6190476190476191,8,0.7058823529411765,9.0,7.5,1.5,15.0,11.0,4.0,2.0,2.0,0.0,-0.24561403508771928,-0.23976608187134502,-0.005847953216374269
28/12/2019,Watford,Aston Villa,H,20,11,6,2,16,9,6,3,3,1,1,0,9,4,0.2857142857142857,0.16666666666666666,0.625,4,-4,7,0.6153846153846154,3,0.6,6.2,9.5,-3.3,11.0,15.0,-4.0,2.0,2.0,0.0,-0.5029239766081871,-1.0,0.4970760233918129
28/12/2019,Norwich,Tottenham,D,5,15,2,7,12,10,4,6,3,3,0,0,-10,-5,0.3333333333333333,0.4375,0.23809523809523808,0,0,2,0.5217391304347826,-2,0.36363636363636365,8.3,9.0,-0.6999999999999993,13.0,15.0,-2.0,2.0,2.0,0.0,-0.8245614035087719,0.9766081871345029,-1.801169590643275
28/12/2019,West Ham,Leicester,A,14,13,4,8,16,4,5,5,4,1,0,0,1,-4,0.26666666666666666,0.5714285714285714,0.5,3,-3,12,0.7619047619047619,0,0.45454545454545453,9.0,7.800000000000001,1.1999999999999993,15.0,13.0,2.0,2.0,2.0,0.0,-0.21176470588235294,0.22807017543859648,-0.4398348813209494
29/12/2019,Man City,Sheffield United,H,16,8,4,0,5,6,8,5,1,1,0,0,8,4,0.23529411764705882,0.0,0.64,0,0,-1,0.4166666666666667,3,0.5714285714285714,9.5,7.0,2.5,15.0,13.0,2.0,2.0,3.0,-1.0,1.4678362573099415,0.3157894736842105,1.1520467836257309
29/12/2019,Arsenal,Chelsea,A,7,13,2,4,13,19,2,3,5,4,0,0,-6,-2,0.25,0.2857142857142857,0.3333333333333333,1,-1,-6,0.3939393939393939,-1,0.3333333333333333,5.4,9.5,-4.1,11.0,15.0,-4.0,3.0,3.0,0.0,0.6081871345029239,0.6549707602339181,-0.04678362573099415
29/12/2019,Liverpool,Wolves,H,10,10,3,2,7,3,5,6,1,0,0,0,0,1,0.2727272727272727,0.18181818181818182,0.47619047619047616,1,-1,4,0.6363636363636364,-1,0.4166666666666667,10.0,9.2,0.8000000000000007,15.0,13.0,2.0,3.0,2.0,1.0,1.1411764705882352,0.10526315789473684,1.0359133126934985
01/01/2020,Brighton,Chelsea,D,16,16,5,5,8,15,5,3,2,3,0,0,0,0,0.29411764705882354,0.29411764705882354,0.48484848484848486,-1,1,-7,0.3333333333333333,2,0.5555555555555556,7.800000000000001,9.0,-1.1999999999999993,11.0,15.0,-4.0,4.0,3.0,1.0,-0.5104166666666666,0.6569767441860465,-1.167393410852713
01/01/2020,Burnley,Aston Villa,A,20,11,1,6,12,10,8,4,1,1,0,0,9,-5,0.047619047619047616,0.5,0.625,0,0,2,0.5217391304347826,4,0.6153846153846154,9.0,9.5,-0.5,15.0,15.0,0.0,4.0,4.0,0.0,-0.3805970149253731,-1.0344827586206897,0.6538857436953166
01/01/2020,Newcastle,Leicester,A,5,17,2,10,8,12,4,5,1,1,0,0,-12,-8,0.3333333333333333,0.5555555555555556,0.21739130434782608,0,0,-4,0.38095238095238093,-1,0.4,9.0,8.2,0.8000000000000007,15.0,13.0,2.0,4.0,4.0,0.0,-0.3358208955223881,0.23255813953488372,-0.5683790350572718
01/01/2020,Southampton,Tottenham,H,12,11,3,5,21,8,6,9,3,4,0,0,1,-2,0.23076923076923078,0.4166666666666667,0.5,-1,1,13,0.7,-3,0.375,7.0,7.0,0.0,13.0,13.0,0.0,4.0,4.0,0.0,-0.2441860465116279,0.9709302325581395,-1.2151162790697674
01/01/2020,Watford,Wolves,H,9,16,3,4,12,6,4,7,3,1,1,0,-7,-1,0.3,0.23529411764705882,0.34615384615384615,4,-4,6,0.631578947368421,-3,0.3333333333333333,7.0,9.100000000000001,-2.1000000000000014,11.0,13.0,-2.0,4.0,3.0,1.0,-0.48255813953488375,0.08620689655172414,-0.5687650360866079
01/01/2020,Man City,Everton,H,16,7,7,2,11,11,3,6,0,4,0,0,9,5,0.4117647058823529,0.25,0.6666666666666666,-4,4,0,0.4782608695652174,-3,0.3,10.0,8.0,2.0,15.0,11.0,4.0,3.0,4.0,-1.0,1.4709302325581395,0.05232558139534884,1.4186046511627906
01/01/2020,Norwich,Crystal Palace,D,15,12,4,3,12,9,2,5,5,0,0,0,3,1,0.25,0.23076923076923078,0.5357142857142857,5,-5,3,0.5454545454545454,-3,0.25,6.2,5.800000000000001,0.39999999999999947,11.0,9.0,2.0,4.0,4.0,0.0,-0.8103448275862069,-0.23837209302325582,-0.5719727345629511
01/01/2020,West Ham,Bournemouth,H,14,3,7,2,3,12,9,2,1,2,0,0,11,5,0.4666666666666667,0.5,0.7777777777777778,-1,1,-9,0.1875,7,0.75,9.0,7.4,1.5999999999999996,15.0,13.0,2.0,4.0,4.0,0.0,-0.21637426900584794,-0.4186046511627907,0.20223038215694278
01/01/2020,Arsenal,Man United,H,10,10,4,4,11,15,1,4,2,0,0,0,0,0,0.36363636363636365,0.36363636363636365,0.47619047619047616,2,-2,-4,0.4074074074074074,-3,0.16666666666666666,6.2,9.2,-2.999999999999999,11.0,13.0,-2.0,3.0,4.0,-1.0,0.5988372093023255,0.5755813953488372,0.023255813953488302
02/01/2020,Liverpool,Sheffield United,H,19,3,7,2,5,8,8,4,0,0,0,0,16,5,0.35,0.5,0.8260869565217391,0,0,-3,0.35714285714285715,4,0.6153846153846154,9.5,7.4,2.0999999999999996,15.0,13.0,2.0,4.0,4.0,0.0,1.1403508771929824,0.2,0.9403508771929825
10/01/2020,Sheffield United,West Ham,H,13,7,3,2,11,6,7,3,1,0,0,0,6,1,0.21428571428571427,0.25,0.6190476190476191,1,-1,5,0.6111111111111112,4,0.6363636363636364,7.800000000000001,9.5,-1.6999999999999993,13.0,15.0,-2.0,8.0,9.0,-1.0,0.09523809523809523,-0.19186046511627908,0.2870985603543743
11/01/2020,Crystal Palace,Arsenal,D,6,7,3,4,14,22,1,4,2,3,0,1,-1,-1,0.42857142857142855,0.5,0.42857142857142855,-3,3,-8,0.3783783783783784,-3,0.16666666666666666,5.0,7.0,-2.0,9.0,11.0,-2.0,10.0,10.0,0.0,-0.23699421965317918,0.6069364161849711,-0.8439306358381502
11/01/2020,Chelsea,Burnley,H,18,7,8,2,7,4,10,3,0,3,0,0,11,6,0.42105263157894735,0.25,0.6923076923076923,-3,3,3,0.5833333333333334,7,0.7142857142857143,7.5,9.0,-1.5,13.0,15.0,-2.0,10.0,10.0,0.0,0.653179190751445,-0.3851851851851852,1.0383643759366303
11/01/2020,Everton,Brighton,H,14,9,6,2,7,7,4,3,2,1,0,0,5,4,0.4,0.2,0.5833333333333334,1,-1,0,0.4666666666666667,1,0.5,8.8,7.1000000000000005,1.7000000000000002,11.0,11.0,0.0,10.0,10.0,0.0,0.046242774566473986,-0.5051546391752577,0.5513974137417317
11/01/2020,Leicester,Southampton,A,5,16,5,10,9,17,2,4,0,3,0,0,-11,-5,0.8333333333333334,0.5882352941176471,0.22727272727272727,-3,3,-8,0.3333333333333333,-2,0.2857142857142857,8.600000000000001,7.4,1.200000000000001,13.0,13.0,0.0,10.0,10.0,0.0,0.24855491329479767,-0.23699421965317918,0.48554913294797686
11/01/2020,Man United,Norwich,H,13,8,6,3,18,7,4,2,0,0,0,0,5,3,0.42857142857142855,0.3333333333333333,0.5909090909090909,0,0,11,0.6923076923076923,2,0.5714285714285714,9.600000000000001,5.0,4.600000000000001,13.0,9.0,4.0,10.0,10.0,0.0,0.5606936416184971,-0.7966101694915254,1.3573038111100226
11/01/2020,Wolves,Newcastle,D,9,5,4,1,13,12,5,2,0,3,0,0,4,3,0.4,0.16666666666666666,0.6,-3,3,1,0.5,3,0.625,10.0,9.0,1.0,15.0,15.0,0.0,10.0,10.0,0.0,0.06779661016949153,-0.35555555555555557,0.4233521657250471
11/01/2020,Tottenham,Liverpool,A,14,13,4,7,4,8,4,3,0,2,0,0,1,-3,0.26666666666666666,0.5,0.5,-2,2,-4,0.3076923076923077,1,0.5,7.9,9.5,-1.5999999999999996,13.0,15.0,-2.0,10.0,9.0,1.0,0.9595375722543352,1.1453488372093024,-0.18581126495496714
12/01/2020,Bournemouth,Watford,A,10,18,1,6,3,13,5,5,1,1,0,0,-8,-5,0.09090909090909091,0.3157894736842105,0.3448275862068966,0,0,-10,0.17647058823529413,0,0.45454545454545453,7.800000000000001,7.800000000000001,0.0,13.0,13.0,0.0,11.0,11.0,0.0,-0.4393063583815029,-0.47398843930635837,0.034682080924855474
12/01/2020,Aston Villa,Man City,A,7,22,1,12,5,12,2,4,2,1,0,0,-15,-11,0.125,0.5217391304347826,0.23333333333333334,1,-1,-7,0.2777777777777778,-2,0.2857142857142857,9.0,9.5,-0.5,15.0,15.0,0.0,11.0,11.0,0.0,-1.0,1.4682080924855492,-2.468208092485549
18/01/2020,Newcastle,Chelsea,H,7,19,2,4,9,14,1,10,1,1,0,0,-12,-2,0.25,0.2,0.25925925925925924,0,0,-5,0.375,-9,0.08333333333333333,7.0,8.4,-1.4000000000000004,13.0,13.0,0.0,7.0,7.0,0.0,-0.35294117647058826,0.6666666666666666,-1.0196078431372548
18/01/2020,Southampton,Wolves,A,11,8,5,4,13,12,1,3,2,1,0,0,3,1,0.4166666666666667,0.4444444444444444,0.55,1,-1,1,0.5,-2,0.2,8.3,7.0,1.3000000000000007,13.0,13.0,0.0,7.0,7.0,0.0,-0.22988505747126436,0.06666666666666667,-0.296551724137931
18/01/2020,Norwich,Bournemouth,H,16,6,5,3,10,10,4,5,2,2,1,1,10,2,0.29411764705882354,0.42857142857142855,0.6956521739130435,0,0,0,0.47619047619047616,-1,0.4,6.2,8.2,-1.9999999999999991,11.0,13.0,-2.0,7.0,6.0,1.0,-0.85,-0.4540229885057471,-0.39597701149425285
18/01/2020,West Ham,Everton,D,12,11,6,3,11,13,7,6,1,0,0,0,1,3,0.46153846153846156,0.25,0.5,1,-1,-2,0.44,1,0.5,9.0,9.100000000000001,-0.10000000000000142,15.0,13.0,2.0,8.0,7.0,1.0,-0.19653179190751446,0.05172413793103448,-0.24825592983854894
18/01/2020,Brighton,Aston Villa,D,10,8,2,3,11,13,3,4,3,3,0,0,2,-1,0.18181818181818182,0.3333333333333333,0.5263157894736842,0,0,-2,0.44,-1,0.375,7.9,9.0,-1.0999999999999996,13.0,15.0,-2.0,7.0,6.0,1.0,-0.5102040816326531,-1.0666666666666667,0.5564625850340136
18/01/2020,Arsenal,Sheffield United,D,11,12,4,4,9,13,4,5,1,2,0,0,-1,0,0.3333333333333333,0.3076923076923077,0.4583333333333333,-1,1,-4,0.391304347826087,-1,0.4,5.800000000000001,8.2,-2.3999999999999986,9.0,13.0,-4.0,7.0,8.0,-1.0,0.603448275862069,0.13636363636363635,0.4670846394984326
18/01/2020,Man City,Crystal Palace,D,25,5,6,3,9,7,14,2,1,2,0,0,20,3,0.23076923076923078,0.5,0.8064516129032258,-1,1,2,0.5294117647058824,12,0.8235294117647058,10.0,4.2,5.8,15.0,9.0,6.0,6.0,7.0,-1.0,1.4885057471264367,-0.23563218390804597,1.7241379310344827
18/01/2020,Watford,Tottenham,D,15,17,2,5,13,13,3,3,2,3,0,0,-2,-3,0.125,0.2777777777777778,0.45454545454545453,-1,1,0,0.48148148148148145,0,0.42857142857142855,9.2,8.3,0.8999999999999986,13.0,13.0,0.0,6.0,7.0,-1.0,-0.4540229885057471,0.9482758620689655,-1.4022988505747127
19/01/2020,Burnley,Leicester,H,8,18,5,8,14,8,4,5,1,0,0,0,-10,-3,0.5555555555555556,0.42105263157894735,0.2962962962962963,1,-1,6,0.6086956521739131,-1,0.4,9.0,9.0,0.0,15.0,15.0,0.0,8.0,8.0,0.0,-0.40441176470588236,0.2413793103448276,-0.64579107505071
19/01/2020,Liverpool,Man United,H,16,9,5,4,7,10,11,5,1,3,0,0,7,1,0.29411764705882354,0.4,0.6153846153846154,-2,2,-3,0.3888888888888889,6,0.6470588235294118,9.5,9.5,0.0,15.0,15.0,0.0,8.0,8.0,0.0,1.1445086705202312,0.5804597701149425,0.5640489004052887
21/01/2020,Aston Villa,Watford,H,16,8,5,2,11,18,6,3,2,2,0,0,8,3,0.29411764705882354,0.2222222222222222,0.64,0,0,-7,0.36666666666666664,3,0.6,7.0,7.1000000000000005,-0.10000000000000053,13.0,11.0,2.0,3.0,3.0,0.0,-1.0491803278688525,-0.4514285714285714,-0.5977517564402811
21/01/2020,Bournemouth,Brighton,H,11,21,3,8,9,12,5,8,1,1,0,0,-10,-5,0.25,0.36363636363636365,0.3333333333333333,0,0,-3,0.4090909090909091,-3,0.35714285714285715,8.600000000000001,5.800000000000001,2.8000000000000007,13.0,11.0,2.0,3.0,3.0,0.0,-0.45714285714285713,-0.5050505050505051,0.047907647907647954
21/01/2020,Crystal Palace,Southampton,A,6,15,0,6,12,13,0,8,1,2,0,0,-9,-6,0.0,0.375,0.2727272727272727,-1,1,-1,0.46153846153846156,-8,0.0,3.4000000000000004,8.7,-5.299999999999999,7.0,13.0,-6.0,3.0,3.0,0.0,-0.2342857142857143,-0.2342857142857143,0.0
21/01/2020,Everton,Newcastle,D,17,8,8,2,13,10,6,4,1,1,0,0,9,6,0.4444444444444444,0.2222222222222222,0.6538461538461539,0,0,3,0.5416666666666666,2,0.5454545454545454,7.0,7.4,-0.40000000000000036,13.0,13.0,0.0,3.0,3.0,0.0,0.05142857142857143,-0.34306569343065696,0.3944942648592284
21/01/2020,Sheffield United,Man City,A,4,18,1,5,13,13,5,13,4,3,0,0,-14,-4,0.2,0.2631578947368421,0.17391304347826086,1,-1,0,0.48148148148148145,-8,0.2631578947368421,6.6000000000000005,8.0,-1.3999999999999995,11.0,13.0,-2.0,3.0,3.0,0.0,0.13043478260869565,1.48,-1.3495652173913044
21/01/2020,Chelsea,Arsenal,D,19,2,8,2,11,6,17,5,2,1,0,1,17,6,0.4,0.6666666666666666,0.8636363636363636,-1,1,5,0.6111111111111112,12,0.7391304347826086,8.8,5.0,3.8000000000000007,13.0,9.0,4.0,3.0,3.0,0.0,0.6571428571428571,0.6,0.05714285714285716
22/01/2020,Tottenham,Norwich,H,14,12,3,2,12,7,7,3,0,1,0,0,2,1,0.2,0.15384615384615385,0.5185185185185185,-1,1,5,0.6,4,0.6363636363636364,6.7,7.5,-0.7999999999999998,11.0,11.0,0.0,4.0,4.0,0.0,0.9428571428571428,-0.819672131147541,1.7625292740046838
22/01/2020,Man United,Burnley,A,24,5,7,2,11,7,5,2,0,2,0,0,19,5,0.28,0.3333333333333333,0.8,-2,2,4,0.5789473684210527,3,0.625,9.0,9.0,0.0,15.0,15.0,0.0,3.0,3.0,0.0,0.5657142857142857,-0.39416058394160586,0.9598748696558916
22/01/2020,Leicester,West Ham,H,19,6,8,2,10,19,7,8,1,1,0,0,13,6,0.4,0.2857142857142857,0.7307692307692307,0,0,-9,0.3333333333333333,-1,0.4375,9.5,7.0,2.5,15.0,13.0,2.0,3.0,4.0,-1.0,0.2342857142857143,-0.19540229885057472,0.429688013136289
23/01/2020,Wolves,Liverpool,A,10,13,3,6,6,11,2,4,0,1,0,0,-3,-3,0.2727272727272727,0.42857142857142855,0.4166666666666667,-1,1,-5,0.3333333333333333,-2,0.2857142857142857,7.4,10.0,-2.5999999999999996,13.0,15.0,-2.0,5.0,4.0,1.0,0.08196721311475409,1.1494252873563218,-1.0674580742415676
29/01/2020,West Ham,Liverpool,A,7,13,4,5,6,6,3,7,2,0,0,0,-6,-1,0.5,0.35714285714285715,0.3333333333333333,2,-2,0,0.46153846153846156,-4,0.2727272727272727,7.4,9.5,-2.0999999999999996,13.0,15.0,-2.0,7.0,6.0,1.0,-0.21142857142857144,1.1485714285714286,-1.36
01/02/2020,Leicester,Chelsea,D,14,7,4,3,16,14,4,6,2,2,0,0,7,1,0.26666666666666666,0.375,0.6363636363636364,0,0,2,0.5161290322580645,-2,0.36363636363636365,9.5,7.2,2.3,15.0,11.0,4.0,10.0,11.0,-1.0,0.25,0.6534090909090909,-0.40340909090909094
01/02/2020,Bournemouth,Aston Villa,H,16,18,6,5,10,15,1,8,1,3,1,0,-2,1,0.35294117647058826,0.2631578947368421,0.45714285714285713,0,0,-5,0.38461538461538464,-7,0.1,9.0,7.4,1.5999999999999996,15.0,13.0,2.0,11.0,11.0,0.0,-0.4431818181818182,-1.0161290322580645,0.5729472140762464
01/02/2020,Crystal Palace,Sheffield United,A,13,10,3,3,9,15,9,5,3,2,0,0,3,0,0.21428571428571427,0.2727272727272727,0.5416666666666666,1,-1,-6,0.36,4,0.6,5.0,7.4,-2.4000000000000004,7.0,13.0,-6.0,11.0,11.0,0.0,-0.24431818181818182,0.08333333333333333,-0.32765151515151514
