Date,HomeTeam,AwayTeam,FTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,shot_difference,shot_on_target_difference,home_shot_accuracy,away_shot_accuracy,foul_difference,corner_difference,home_rest_days,away_rest_days,rest_days_difference,total_cards,home_cards_ratio,home_foul_ratio,Bournemouth_momentum,Chelsea_momentum,Everton_momentum,Leicester_momentum,Man United_momentum,Norwich_momentum,Arsenal_momentum,Newcastle_momentum,Stoke_momentum,West Brom_momentum,Aston Villa_momentum,West Ham_momentum,Watford_momentum,Tottenham_momentum,Swansea_momentum,Sunderland_momentum,Southampton_momentum,Crystal Palace_momentum,Man City_momentum,Liverpool_momentum,Middlesbrough_momentum,Hull_momentum,Burnley_momentum,Brighton_momentum,Huddersfield_momentum,Fulham_momentum,Wolves_momentum,Cardiff_momentum,Sheffield United_momentum,Leeds_momentum,Brentford_momentum,Nott'm Forest_momentum,Luton_momentum,Ipswich_momentum,momentum_difference
12/09/2020,Liverpool,Leeds,H,22,6,6,3,9,6,9,0,1,0,0,0,16,3,0.2608695652173913,0.42857142857142855,3,9,48.0,7.0,41.0,1,0.5,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34857062665795363
12/09/2020,West Ham,Newcastle,A,15,15,3,2,13,7,8,7,2,2,0,0,0,1,0.1875,0.125,6,1,48.0,48.0,0.0,4,0.4,0.6190476190476191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6095690733003873
13/09/2020,West Brom,Leicester,A,7,13,1,7,12,9,2,5,1,1,0,0,-6,-6,0.125,0.5,3,-3,854.0,49.0,805.0,2,0.3333333333333333,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4234479358936502
13/09/2020,Tottenham,Everton,A,9,15,5,4,15,7,5,3,1,0,0,0,-6,1,0.5,0.25,8,2,49.0,49.0,0.0,1,0.5,0.6521739130434783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15525796755403193
14/09/2020,Brighton,Chelsea,A,13,10,3,5,8,13,4,3,1,0,0,0,3,-2,0.21428571428571427,0.45454545454545453,-5,1,50.0,50.0,0.0,1,0.5,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07924958754522392
14/09/2020,Sheffield United,Wolves,A,9,11,2,4,13,7,12,5,2,1,0,0,-2,-2,0.2,0.3333333333333333,6,7,50.0,50.0,0.0,3,0.5,0.6190476190476191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5054867950078108
19/09/2020,Arsenal,West Ham,H,7,14,3,3,11,13,7,5,0,1,0,0,-7,0,0.375,0.2,-2,2,7.0,7.0,0.0,1,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6293251882425495
19/09/2020,Man United,Crystal Palace,A,13,14,4,5,13,10,9,3,2,1,0,0,-1,-1,0.2857142857142857,0.3333333333333333,3,6,55.0,7.0,48.0,3,0.5,0.5416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991500443896481
19/09/2020,Everton,West Brom,H,17,6,7,4,9,11,11,1,1,0,0,1,11,3,0.3888888888888889,0.5714285714285714,-2,10,6.0,6.0,0.0,3,0.25,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015426332169486547
19/09/2020,Leeds,Fulham,H,10,14,7,6,13,18,5,3,1,2,0,0,-4,1,0.6363636363636364,0.4,-5,2,7.0,7.0,0.0,3,0.25,0.40625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2362748511784189
20/09/2020,Southampton,Tottenham,A,14,9,7,6,16,18,3,2,4,3,0,0,5,1,0.4666666666666667,0.6,-2,1,8.0,7.0,1.0,7,0.5,0.45714285714285713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5706370571067272
20/09/2020,Newcastle,Brighton,A,6,13,0,6,16,15,7,1,3,0,0,1,-7,-6,0.0,0.42857142857142855,1,6,8.0,6.0,2.0,5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3504787917906925
20/09/2020,Chelsea,Liverpool,A,5,18,3,6,10,6,1,11,0,0,1,0,-13,-3,0.5,0.3157894736842105,4,-10,6.0,8.0,-2.0,2,0.6666666666666666,0.5882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6284385190587123
20/09/2020,Leicester,Burnley,H,14,16,6,5,11,13,15,4,1,2,0,0,-2,1,0.4,0.29411764705882354,-2,11,7.0,56.0,-49.0,3,0.25,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9643482546470679
21/09/2020,Aston Villa,Sheffield United,H,18,4,2,1,12,13,10,4,3,1,0,1,14,1,0.10526315789473684,0.2,-1,6,57.0,7.0,50.0,6,0.42857142857142855,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36155694386890724
21/09/2020,Wolves,Man City,A,10,14,1,9,6,8,4,6,0,3,0,0,-4,-8,0.09090909090909091,0.6,-2,-2,7.0,57.0,-50.0,3,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45571021701556663
26/09/2020,Burnley,Southampton,A,10,5,2,1,8,10,8,2,1,0,0,0,5,1,0.18181818181818182,0.16666666666666666,-2,6,6.0,6.0,0.0,1,0.5,0.42105263157894735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9342179131936439
26/09/2020,Brighton,Man United,A,18,7,5,3,18,16,7,1,4,2,0,0,11,2,0.2631578947368421,0.375,2,6,6.0,7.0,-1.0,6,0.5714285714285714,0.5142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3677830905669804
26/09/2020,Crystal Palace,Everton,A,8,10,1,5,16,15,7,6,3,1,0,0,-2,-4,0.1111111111111111,0.45454545454545453,1,1,7.0,7.0,0.0,4,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19070383046475586
26/09/2020,West Brom,Chelsea,D,9,22,3,10,8,16,3,9,1,3,0,0,-13,-7,0.3,0.43478260869565216,-8,-6,7.0,6.0,1.0,4,0.2,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.536112762206881
27/09/2020,West Ham,Wolves,H,15,11,7,2,7,11,1,3,0,1,0,0,4,5,0.4375,0.16666666666666666,-4,-2,8.0,6.0,2.0,1,0.0,0.3684210526315789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8863543232665746
27/09/2020,Man City,Leicester,A,16,7,5,7,13,8,3,4,1,3,0,0,9,-2,0.29411764705882354,0.875,5,-1,6.0,7.0,-1.0,4,0.2,0.5909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17772293355608518
27/09/2020,Sheffield United,Leeds,A,14,17,4,9,18,4,5,7,2,1,0,0,-3,-5,0.26666666666666666,0.5,14,-2,6.0,8.0,-2.0,3,0.5,0.782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021579424627828817
27/09/2020,Tottenham,Newcastle,D,23,6,12,1,15,9,10,4,1,4,0,0,17,11,0.5,0.14285714285714285,6,6,7.0,7.0,0.0,5,0.16666666666666666,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6009172501474963
28/09/2020,Fulham,Aston Villa,A,16,12,3,5,18,14,5,3,6,3,0,0,4,-2,0.17647058823529413,0.38461538461538464,4,2,9.0,7.0,2.0,9,0.6,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06697529069620266
28/09/2020,Liverpool,Arsenal,H,21,4,8,3,11,7,7,3,2,2,0,0,17,5,0.36363636363636365,0.6,4,4,8.0,9.0,-1.0,4,0.4,0.5789473684210527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3420628029820525
03/10/2020,Chelsea,Crystal Palace,H,17,4,6,0,17,13,8,5,2,0,0,0,13,6,0.3333333333333333,0.0,4,3,7.0,7.0,0.0,2,0.6666666666666666,0.5483870967741935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022039549442779884
03/10/2020,Everton,Brighton,H,11,11,6,3,13,14,3,10,0,1,0,0,0,3,0.5,0.25,-1,-7,7.0,7.0,0.0,1,0.0,0.4642857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5969492771122527
03/10/2020,Leeds,Man City,D,12,23,7,2,11,12,7,10,2,1,0,0,-11,5,0.5384615384615384,0.08333333333333333,-1,-3,6.0,6.0,0.0,3,0.5,0.4583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8744566456718976
03/10/2020,Newcastle,Burnley,H,10,7,5,3,13,17,3,4,2,3,0,0,3,2,0.45454545454545453,0.375,-4,-1,6.0,7.0,-1.0,5,0.3333333333333333,0.41935483870967744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08845395269612352
04/10/2020,Man United,Tottenham,A,5,22,2,8,14,10,2,4,2,1,1,0,-17,-6,0.3333333333333333,0.34782608695652173,4,-2,8.0,7.0,1.0,5,0.6666666666666666,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7457124650455635
04/10/2020,Leicester,West Ham,A,4,14,0,6,11,8,6,4,2,2,0,0,-10,-6,0.0,0.4,3,2,7.0,7.0,0.0,4,0.4,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1571873099824888
04/10/2020,Southampton,West Brom,H,13,5,7,2,19,10,5,1,2,1,0,0,8,5,0.5,0.3333333333333333,9,4,8.0,8.0,0.0,3,0.5,0.6333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4690087201917878
04/10/2020,Arsenal,Sheffield United,H,6,6,5,2,3,9,2,4,0,1,0,0,0,3,0.7142857142857143,0.2857142857142857,-6,-2,6.0,7.0,-1.0,1,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14369423615344878
04/10/2020,Wolves,Fulham,H,14,10,5,2,15,8,6,2,1,1,0,0,4,3,0.3333333333333333,0.18181818181818182,7,4,7.0,6.0,1.0,2,0.3333333333333333,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4724448348083842
04/10/2020,Aston Villa,Liverpool,H,18,14,11,8,7,10,2,7,2,1,0,0,4,3,0.5789473684210527,0.5333333333333333,-3,-5,6.0,6.0,0.0,3,0.5,0.3888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.051835189512422504
17/10/2020,Newcastle,Man United,A,7,28,4,14,9,12,0,7,1,1,0,0,-21,-10,0.5,0.4827586206896552,-3,-7,14.0,13.0,1.0,2,0.3333333333333333,0.4090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11144469502923704
17/10/2020,Man City,Arsenal,H,13,11,5,3,15,10,6,6,4,1,0,0,2,2,0.35714285714285715,0.25,5,0,14.0,13.0,1.0,5,0.6666666666666666,0.5769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028361008689477163
17/10/2020,Everton,Liverpool,D,11,22,5,8,15,9,2,5,3,2,1,0,-11,-3,0.4166666666666667,0.34782608695652173,6,-3,14.0,13.0,1.0,7,0.625,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4534547618641971
17/10/2020,Chelsea,Southampton,D,11,13,5,6,11,9,6,2,1,1,0,0,-2,-1,0.4166666666666667,0.42857142857142855,2,4,14.0,13.0,1.0,2,0.3333333333333333,0.5238095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7068477422452969
18/10/2020,Sheffield United,Fulham,D,10,15,6,6,5,9,2,5,0,2,0,0,-5,0,0.5454545454545454,0.375,-4,-3,14.0,14.0,0.0,2,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21431321907139553
18/10/2020,Crystal Palace,Brighton,D,1,20,1,3,13,12,2,5,3,2,0,1,-19,-2,0.5,0.14285714285714285,1,-3,15.0,15.0,0.0,7,0.375,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2921017443955851
18/10/2020,Tottenham,West Ham,D,11,13,6,4,13,12,3,7,0,5,0,0,-2,2,0.5,0.2857142857142857,1,-4,14.0,14.0,0.0,5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3614415024546258
18/10/2020,Leicester,Aston Villa,A,11,10,5,4,18,18,2,7,4,3,0,0,1,1,0.4166666666666667,0.36363636363636365,0,-5,14.0,14.0,0.0,7,0.5,0.4864864864864865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15008046707974684
19/10/2020,West Brom,Burnley,D,13,9,6,4,15,17,8,2,2,2,0,0,4,2,0.42857142857142855,0.4,-2,6,15.0,16.0,-1.0,4,0.4,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45260113467125196
19/10/2020,Leeds,Wolves,A,13,7,2,3,13,12,8,3,2,1,0,0,6,-1,0.14285714285714285,0.375,1,5,16.0,15.0,1.0,3,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5432963238717754
23/10/2020,Aston Villa,Leeds,A,12,27,4,9,14,17,6,5,2,2,0,0,-15,-5,0.3076923076923077,0.32142857142857145,-3,1,5.0,4.0,1.0,4,0.4,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014583790972252078
24/10/2020,Man United,Chelsea,D,14,6,4,1,8,6,9,6,3,1,0,0,8,3,0.26666666666666666,0.14285714285714285,2,3,7.0,7.0,0.0,4,0.6,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0813728834005589
24/10/2020,Liverpool,Sheffield United,H,17,13,5,2,7,15,7,3,0,3,0,0,4,3,0.2777777777777778,0.14285714285714285,-8,4,7.0,6.0,1.0,3,0.0,0.30434782608695654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13072527346298182
24/10/2020,West Ham,Man City,D,6,14,2,7,14,6,2,10,2,0,0,0,-8,-5,0.2857142857142857,0.4666666666666667,8,-8,6.0,7.0,-1.0,2,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2463086857264825
24/10/2020,Fulham,Crystal Palace,A,16,14,3,10,11,11,4,4,0,1,1,0,2,-7,0.17647058823529413,0.6666666666666666,0,0,6.0,6.0,0.0,3,0.5,0.4782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1550418279183815
25/10/2020,Arsenal,Leicester,A,12,6,4,2,13,9,9,3,3,5,0,0,6,2,0.3076923076923077,0.2857142857142857,4,6,8.0,7.0,1.0,8,0.3333333333333333,0.5652173913043478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14393481748451029
25/10/2020,Wolves,Newcastle,D,16,5,3,2,10,10,2,3,0,1,0,0,11,1,0.17647058823529413,0.3333333333333333,0,-1,6.0,8.0,-2.0,1,0.0,0.47619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16697341133210616
25/10/2020,Southampton,Everton,H,12,6,6,2,11,11,4,5,1,2,0,1,6,4,0.46153846153846156,0.2857142857142857,0,-1,8.0,8.0,0.0,5,0.16666666666666666,0.4782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4275146795344568
26/10/2020,Brighton,West Brom,D,5,9,3,3,14,7,6,2,2,0,0,0,-4,0,0.5,0.3,7,4,8.0,7.0,1.0,2,0.6666666666666666,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42873818267770375
26/10/2020,Burnley,Tottenham,A,13,9,4,3,9,7,4,5,2,0,0,0,4,1,0.2857142857142857,0.3,2,-1,7.0,8.0,-1.0,2,0.6666666666666666,0.5294117647058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2628696020199585
